sec,nanosec,frame_id,child_frame_id,tx,ty,tz,qx,qy,qz,qw
15,25016000,odom,base_link,0.18725101124911087,2.841804859554268,0.0,0.0,0.0,-0.45420594282383925,-0.8908967176409998
15,49913000,odom,base_link,0.19529353449236,2.8665557320714705,0.0,0.0,0.0,-0.46228998719689274,-0.8867288016848763
15,99890000,odom,base_link,0.25416691249884593,2.887923434542071,0.0,0.0,0.0,-0.4772542569074011,-0.8787652554941874
15,149881000,odom,base_link,0.26800834794506745,2.938069853125554,0.0,0.0,0.0,-0.48868243017537055,-0.8724617369477552
15,199887999,odom,base_link,0.3273317019519307,2.9621421798921794,0.0,0.0,0.0,-0.5054703091252023,-0.8628439989898942
15,249886000,odom,base_link,0.3398148900137583,3.0120120313128136,0.0,0.0,0.0,-0.5187306361520894,-0.8549377328889214
15,299896000,odom,base_link,0.3790763888332724,3.0494476059155575,0.0,0.0,0.0,-0.5478195035363054,-0.836596552434467
15,324889999,odom,base_link,0.38641961357744936,3.0734260171045995,0.0,0.0,0.0,-0.5613093111997496,-0.8276061002436259
15,349883999,odom,base_link,0.3918599361286409,3.0981601516209043,0.0,0.0,0.0,-0.5614796846762534,-0.8274905218163257
15,474902999,odom,base_link,0.4783300665720456,3.291715248232601,0.0,0.0,0.0,-0.8651045845814851,-0.5015915247849551
15,499886999,odom,base_link,0.4816727451196941,3.327113609475681,0.0,0.0,0.0,-0.9061748564123498,-0.42290321541229386
15,549889999,odom,base_link,0.45084614634061865,3.371868358871137,0.0,0.0,0.0,-0.9603300790349816,-0.2788658087694976
15,599890000,odom,base_link,0.41888670966242353,3.4172937947250985,0.0,0.0,0.0,-0.9680184457060041,-0.2508790321508194
15,624888999,odom,base_link,0.39643702674463194,3.42830838324982,0.0,0.0,0.0,-0.9713253830116183,-0.2377540752906942
15,649893000,odom,base_link,0.37086196852142445,3.4331730254201807,0.0,0.0,0.0,-0.9724976383568983,-0.232912737715771
15,674936000,odom,base_link,0.34961712853373494,3.446826470432645,0.0,0.0,0.0,-0.9756923054951553,-0.21914498624780004
15,699892999,odom,base_link,0.3229803512656364,3.448283328960871,0.0,0.0,0.0,-0.9784817625820612,-0.20633332327644727
15,749891999,odom,base_link,0.28918903994923184,3.500940974756724,0.0,0.0,0.0,-0.9842614159750246,-0.17671860406544548
15,799887000,odom,base_link,0.23752388504240637,3.5032211599635232,0.0,0.0,0.0,-0.988563175006372,-0.15080732416338755
15,824882999,odom,base_link,0.2144392521229533,3.5132736900209536,0.0,0.0,0.0,-0.9894880657522028,-0.14461454883228134
15,949889999,odom,base_link,0.007544414078010514,3.2420388005371925,0.0,0.0,0.0,-0.990461974570504,-0.13778634522295108
15,974868000,odom,base_link,-0.02992666034486815,3.2006176152049823,0.0,0.0,0.0,-0.9907834460731623,-0.13545539113445879
15,999864999,odom,base_link,-0.0636039024185166,3.171975649657977,0.0,0.0,0.0,-0.9912291684340061,-0.13215421160760937
16,24882999,odom,base_link,-0.09361021601630412,3.156179080341094,0.0,0.0,0.0,-0.9917897881783201,-0.12787891172981977
16,49886999,odom,base_link,-0.12011151547324761,3.1533025944845203,0.0,0.0,0.0,-0.9924519416386464,-0.12263418584424496
16,124870999,odom,base_link,-0.17484837695320246,3.2623484183434477,0.0,0.0,0.0,-0.9951719358021949,-0.09814692145814936
16,149874000,odom,base_link,-0.19598107166951353,3.285646087530411,0.0,0.0,0.0,-0.9958563194457389,-0.09094059060719988
16,174880999,odom,base_link,-0.21961235696702036,3.295805118835585,0.0,0.0,0.0,-0.9964063301171513,-0.08470197933029923
16,199868999,odom,base_link,-0.245405055989478,3.2927794711192213,0.0,0.0,0.0,-0.9968398589526294,-0.07943736906080162
16,249866999,odom,base_link,-0.28969192023900586,3.3396892368042175,0.0,0.0,0.0,-0.9978852747517523,-0.06499983410455616
16,299876000,odom,base_link,-0.34067232146344795,3.3335353986495257,0.0,0.0,0.0,-0.9985166202787008,-0.05444776420754918
16,324888999,odom,base_link,-0.3648913527756775,3.342548683552508,0.0,0.0,0.0,-0.9986915916315804,-0.05113809543169132
16,349869000,odom,base_link,-0.39041016761621644,3.33826911285723,0.0,0.0,0.0,-0.9988082724839236,-0.04880609406293746
16,399871999,odom,base_link,-0.43810282015339336,3.3784556515823874,0.0,0.0,0.0,-0.9995554821640593,-0.02981338752599055
16,424875000,odom,base_link,-0.4628408784379115,3.3852064682028744,0.0,0.0,0.0,-0.9997733724786703,-0.021288581038343447
16,474878000,odom,base_link,-0.5135014166230113,3.345241270657192,0.0,0.0,0.0,-0.9999668484089386,-0.00814260910855881
16,499891000,odom,base_link,-0.5385222138156714,3.3386296889853537,0.0,0.0,0.0,-0.9999998269210753,-0.0005883517820412389
16,524868000,odom,base_link,-0.563558626423571,3.3442319979333863,0.0,0.0,0.0,-0.9999865704984446,0.005182549831822346
16,574884000,odom,base_link,-0.6125060215878894,3.301954618202325,0.0,0.0,0.0,-0.9999176967123603,0.012829645413975051
16,599879000,odom,base_link,-0.6372426390050524,3.2941882010444554,0.0,0.0,0.0,-0.9998446327033623,0.017626980861123236
16,649878000,odom,base_link,-0.6903369941605992,3.3253645644216485,0.0,0.0,0.0,-0.9989379346929239,0.04607605268939292
16,674877999,odom,base_link,-0.7157839618856795,3.3276270490106548,0.0,0.0,0.0,-0.9982394045983983,0.05931349852297706
16,699880000,odom,base_link,-0.7394595619412858,3.3166376729404066,0.0,0.0,0.0,-0.9974357659342161,0.07156740064598974
16,724896999,odom,base_link,-0.7648285553512384,3.3168199366192086,0.0,0.0,0.0,-0.9968118756051246,0.07978774750920989
16,749887999,odom,base_link,-0.7879177718964261,3.3038343800419763,0.0,0.0,0.0,-0.996206388144054,0.08702202147145464
16,799873000,odom,base_link,-0.8446957983561469,3.3302363126446703,0.0,0.0,0.0,-0.9944341174194393,0.10536026818597585
16,824909000,odom,base_link,-0.8704163026966718,3.3303299785339386,0.0,0.0,0.0,-0.9935312189850303,0.11355931006359533
16,874864999,odom,base_link,-0.9086924358566213,3.2787566702984314,0.0,0.0,0.0,-0.9920266284318106,0.12602844314762593
16,899854000,odom,base_link,-0.93108554186241,3.265916390053982,0.0,0.0,0.0,-0.9910857527593301,0.13322548809245222
16,924883000,odom,base_link,-0.9559945352769061,3.261842153185171,0.0,0.0,0.0,-0.9893956678840766,0.1452453523257177
16,949882999,odom,base_link,-0.9768229274377671,3.2450330743038296,0.0,0.0,0.0,-0.9877150972186511,0.1562654367617821
16,974878000,odom,base_link,-1.0018667754465875,3.2409064127857197,0.0,0.0,0.0,-0.9857484112897296,0.1682262453952239
16,999876000,odom,base_link,-1.02229869396813,3.224235121420449,0.0,0.0,0.0,-0.9838120726236549,0.17920325264890818
17,24875000,odom,base_link,-1.0474140497402091,3.2196802064319643,0.0,0.0,0.0,-0.9817404271503021,0.19022548120255173
17,49875000,odom,base_link,-1.067386506177716,3.2027860491407982,0.0,0.0,0.0,-0.9797412477913376,0.20026753949722562
17,74880000,odom,base_link,-1.0918671368105548,3.196214673431202,0.0,0.0,0.0,-0.97731945292714,0.21177036367300284
17,99875999,odom,base_link,-1.1106322284451673,3.177561342206682,0.0,0.0,0.0,-0.9749810299473203,0.22228808164825767
17,124874999,odom,base_link,-1.1352989031983225,3.170900571676652,0.0,0.0,0.0,-0.9723013488157861,0.23373080047568195
17,149885999,odom,base_link,-1.1537461316981181,3.1523961678406693,0.0,0.0,0.0,-0.9697251425349437,0.24419899249502047
17,174875000,odom,base_link,-1.17700877937277,3.142737794531063,0.0,0.0,0.0,-0.9664781712598546,0.25674879644938375
17,224875999,odom,base_link,-1.195275977491459,3.078029914076814,0.0,0.0,0.0,-0.9605874400750154,0.2779780026731049
17,249859000,odom,base_link,-1.2113559409584607,3.057101016167825,0.0,0.0,0.0,-0.9571874230188213,0.2894688881634571
17,274854000,odom,base_link,-1.234586562817812,3.0467023581610624,0.0,0.0,0.0,-0.9537533598867229,0.3005903000843293
17,299873000,odom,base_link,-1.250017985019442,3.025427296329697,0.0,0.0,0.0,-0.9504909851078599,0.310752131495007
17,324860000,odom,base_link,-1.2722218873732267,3.013293724923666,0.0,0.0,0.0,-0.9463166579921021,0.32324105990213997
17,349864000,odom,base_link,-1.2860858446258272,2.9907108802873252,0.0,0.0,0.0,-0.9423027040154023,0.3347620259307515
17,374853999,odom,base_link,-1.3068967264081446,2.976553760038539,0.0,0.0,0.0,-0.9364327253711958,0.3508471901752593
17,399851999,odom,base_link,-1.3186919444195078,2.9525312435386732,0.0,0.0,0.0,-0.9306439198254687,0.36592607790629883
17,424865000,odom,base_link,-1.3368932578251536,2.9353513472677015,0.0,0.0,0.0,-0.9226158731546964,0.38572004174400537
17,449867999,odom,base_link,-1.3452339836505225,2.909139304429093,0.0,0.0,0.0,-0.9145658337081616,0.40443706038603244
17,474873999,odom,base_link,-1.3632715595838591,2.891627879457319,0.0,0.0,0.0,-0.9060729729811692,0.423121457306369
17,499863999,odom,base_link,-1.3708031092783377,2.8658654096586393,0.0,0.0,0.0,-0.8976347351634044,0.4407401527296156
17,524867000,odom,base_link,-1.3851390747216965,2.845380087953817,0.0,0.0,0.0,-0.8881947727766971,0.459467132243593
17,549865000,odom,base_link,-1.3882703360523097,2.817605895800867,0.0,0.0,0.0,-0.8788324681787275,0.47713047783063056
17,574873000,odom,base_link,-1.4026524333487027,2.7970574406645903,0.0,0.0,0.0,-0.8686312440252466,0.4954591425164668
17,599869000,odom,base_link,-1.405308746351658,2.7700966650027,0.0,0.0,0.0,-0.8585539423165071,0.5127232471156188
17,624856000,odom,base_link,-1.4178879223571528,2.748437644891985,0.0,0.0,0.0,-0.8488926378148982,0.5285653123916325
17,649864999,odom,base_link,-1.418304528441023,2.7212132181414623,0.0,0.0,0.0,-0.8394616239226873,0.5434189746053084
17,674873000,odom,base_link,-1.4303393630146828,2.6990976937470745,0.0,0.0,0.0,-0.8285079768524091,0.5599772605132534
17,699901000,odom,base_link,-1.4298167016899075,2.6723218762009036,0.0,0.0,0.0,-0.8177823054156494,0.5755276717492092
17,724896999,odom,base_link,-1.4385756888319106,2.648880565353952,0.0,0.0,0.0,-0.8078045297142509,0.5894504574373812
17,749860000,odom,base_link,-1.4345194122907408,2.6217659186631517,0.0,0.0,0.0,-0.7981903087420242,0.6024053710171515
17,774878999,odom,base_link,-1.4433517414488213,2.598180577188981,0.0,0.0,0.0,-0.7877439806826038,0.6160027766969283
17,799866999,odom,base_link,-1.4391375399200872,2.571721419104214,0.0,0.0,0.0,-0.7776931071754624,0.6286441211462769
17,824875999,odom,base_link,-1.4471555214194964,2.54776498169566,0.0,0.0,0.0,-0.7681697505184614,0.6402462294995612
17,849858000,odom,base_link,-1.4419895245137333,2.5216899640449726,0.0,0.0,0.0,-0.7591190242289282,0.6509518469546883
17,874853999,odom,base_link,-1.4493294989239727,2.4974265310495607,0.0,0.0,0.0,-0.7504196186810576,0.6609617204487535
17,899862999,odom,base_link,-1.443376896872945,2.471677468673398,0.0,0.0,0.0,-0.7422388586555009,0.6701354166896265
17,924852999,odom,base_link,-1.4497651466473973,2.447108492703573,0.0,0.0,0.0,-0.7339829470873287,0.6791678977874319
17,949867000,odom,base_link,-1.442802875203367,2.4216733227531106,0.0,0.0,0.0,-0.7262814231868243,0.6873974791441418
17,974872999,odom,base_link,-1.448705572160894,2.3968480932618026,0.0,0.0,0.0,-0.7186452384486135,0.6953768915164894
17,999866999,odom,base_link,-1.4412463948287249,2.371756707263184,0.0,0.0,0.0,-0.7116112352822994,0.7025734479896034
18,24867000,odom,base_link,-1.4464310613878153,2.3467261127008525,0.0,0.0,0.0,-0.7050464386303408,0.7091611378062628
18,49851000,odom,base_link,-1.4382625876413768,2.3219192821707924,0.0,0.0,0.0,-0.6991226025789014,0.715001808783239
18,74871999,odom,base_link,-1.4432890768425253,2.296675764435812,0.0,0.0,0.0,-0.6927452624159047,0.721182363483966
18,124852000,odom,base_link,-1.4000003804428396,2.2495238408940326,0.0,0.0,0.0,-0.6827005176173815,0.7306982983728368
18,149868999,odom,base_link,-1.3916966684750054,2.225115600071199,0.0,0.0,0.0,-0.6769040400317202,0.7360712741227818
18,174858000,odom,base_link,-1.3948761538502072,2.1997239471858725,0.0,0.0,0.0,-0.6736306256300341,0.7390681837376636
18,199839999,odom,base_link,-1.384767319900693,2.1756269268387247,0.0,0.0,0.0,-0.6710681615960976,0.7413956585333056
18,224862000,odom,base_link,-1.3879632089850946,2.1501094522158066,0.0,0.0,0.0,-0.6677656477789908,0.7443715736420251
18,249863999,odom,base_link,-1.3778695758831787,2.126109470293823,0.0,0.0,0.0,-0.6651822074088337,0.7466810771318042
18,274871999,odom,base_link,-1.3810555995717104,2.1005095428764857,0.0,0.0,0.0,-0.6618579442768618,0.749629282777565
18,299869000,odom,base_link,-1.370983543497222,2.0766244998676564,0.0,0.0,0.0,-0.6592565179630364,0.7519181095859127
18,324867999,odom,base_link,-1.3741558710313528,2.0509313026295652,0.0,0.0,0.0,-0.655910192099558,0.7548389363963155
18,349868000,odom,base_link,-1.3640966771949155,2.0271478636387807,0.0,0.0,0.0,-0.6532904649180019,0.7571073691671617
18,374863999,odom,base_link,-1.3672503650854093,2.0013497926304074,0.0,0.0,0.0,-0.6499216724753898,0.7600011971351046
18,399861999,odom,base_link,-1.357206204318322,1.9776663894479205,0.0,0.0,0.0,-0.6472843631570713,0.7622486164056611
18,424866000,odom,base_link,-1.3602542424390305,1.9517644405181358,0.0,0.0,0.0,-0.6440628090050564,0.7649726126185932
18,449867000,odom,base_link,-1.3501339291809726,1.92818090842382,0.0,0.0,0.0,-0.6415796245162446,0.7670564421250855
18,474869000,odom,base_link,-1.3528000256097126,1.902250946209288,0.0,0.0,0.0,-0.6390260304102107,0.7691851093580586
18,499863000,odom,base_link,-1.3423342506856402,1.8788058928661067,0.0,0.0,0.0,-0.637218756539058,0.7706829804237386
18,524862999,odom,base_link,-1.3449871779382634,1.8527936724684015,0.0,0.0,0.0,-0.6346531547718387,0.7727971099442288
18,549863999,odom,base_link,-1.3345305292180223,1.8294059785041017,0.0,0.0,0.0,-0.6328369357330418,0.774285097862547
18,574878999,odom,base_link,-1.3369374050324363,1.8033488951096026,0.0,0.0,0.0,-0.6307145628485147,0.7760149097864081
18,599907000,odom,base_link,-1.3262335790986701,1.780036524432536,0.0,0.0,0.0,-0.6293472675766167,0.7771241965051959
18,624886000,odom,base_link,-1.3285968071665861,1.7539541263686247,0.0,0.0,0.0,-0.6272216927547664,0.7788407720053218
18,649874000,odom,base_link,-1.3179158790659038,1.7307283495565733,0.0,0.0,0.0,-0.6258518962828881,0.7799419234270671
18,674868000,odom,base_link,-1.3200336112104267,1.7046223249398544,0.0,0.0,0.0,-0.6241740056279157,0.7812853580468552
18,699849000,odom,base_link,-1.3091339304114054,1.6814900158550288,0.0,0.0,0.0,-0.623256930577369,0.7820171343949419
18,724855000,odom,base_link,-1.3112539060052288,1.6553171135531797,0.0,0.0,0.0,-0.6215730117685854,0.7833562350814156
18,749866999,odom,base_link,-1.3003456870251153,1.632191744583788,0.0,0.0,0.0,-0.6206525511279879,0.7840857164738562
18,774864000,odom,base_link,-1.3023388405440814,1.6060076078203283,0.0,0.0,0.0,-0.6191732996249479,0.7852543696354414
18,799846999,odom,base_link,-1.2913505747911913,1.5829615420416092,0.0,0.0,0.0,-0.6184593279073738,0.7858168105381556
18,824857999,odom,base_link,-1.2933071697356457,1.556726987250784,0.0,0.0,0.0,-0.6170569962400809,0.786918460446296
18,849848999,odom,base_link,-1.2822902980310473,1.5337074908890487,0.0,0.0,0.0,-0.6164225262997274,0.7874155631369385
18,874855000,odom,base_link,-1.2841217201929347,1.5074707803613694,0.0,0.0,0.0,-0.6152592087917408,0.7883248733846733
18,899850000,odom,base_link,-1.2729902298562699,1.4844968483807264,0.0,0.0,0.0,-0.6148651960578243,0.7886322277695562
18,924860999,odom,base_link,-1.2748223730999417,1.4582213399031154,0.0,0.0,0.0,-0.6136993571455293,0.789539802061406
18,949857000,odom,base_link,-1.2637032065530245,1.4352642215665654,0.0,0.0,0.0,-0.6133042590193397,0.789846748343461
18,974861000,odom,base_link,-1.2648480915386484,1.4091224812521472,0.0,0.0,0.0,-0.6112697172520164,0.7914223479095343
18,999866000,odom,base_link,-1.2530573161928815,1.386376727000892,0.0,0.0,0.0,-0.610005472057756,0.792397200941292
19,24858999,odom,base_link,-1.2541787780885927,1.3601852011674747,0.0,0.0,0.0,-0.6079656491403022,0.793963330050835
19,49862000,odom,base_link,-1.24239564289929,1.3374867518635052,0.0,0.0,0.0,-0.6066977636800854,0.7949325905670135
19,74851999,odom,base_link,-1.2432849590336184,1.3113010652074522,0.0,0.0,0.0,-0.6050071468251691,0.7962200401211139
19,99844000,odom,base_link,-1.2313057804846483,1.2887050602799401,0.0,0.0,0.0,-0.6040916889266152,0.7969148206488504
19,124860999,odom,base_link,-1.231687210488165,1.2625632890784195,0.0,0.0,0.0,-0.6014491199862653,0.7989111064866647
19,149858999,odom,base_link,-1.2192301339139653,1.2401631697849858,0.0,0.0,0.0,-0.5995836839407573,0.800312067853553
19,174842999,odom,base_link,-1.219441824509765,1.2140212974618256,0.0,0.0,0.0,-0.5972145420259346,0.8020815362497464
19,199843000,odom,base_link,-1.2068521952933888,1.1917164884357618,0.0,0.0,0.0,-0.5956233771204981,0.803263837495236
19,224841999,odom,base_link,-1.2068113481527822,1.1655561984965863,0.0,0.0,0.0,-0.5932391977592196,0.805026244442998
19,249840999,odom,base_link,-1.1940088368541,1.1433759050210968,0.0,0.0,0.0,-0.5916373312826676,0.8062042348144315
19,274840999,odom,base_link,-1.1938251573051557,1.1171839709815257,0.0,0.0,0.0,-0.5894927422964634,0.8077736729925007
19,299842000,odom,base_link,-1.180914136787309,1.09508645530668,0.0,0.0,0.0,-0.5881340556366588,0.8087634589917967
19,324846000,odom,base_link,-1.1802430687268501,1.0689692771933805,0.0,0.0,0.0,-0.5855032650276921,0.8106700479491715
19,349859999,odom,base_link,-1.1668746132112497,1.0470739899048085,0.0,0.0,0.0,-0.5836593725226626,0.8119986064436636
19,374845000,odom,base_link,-1.1660886950636382,1.0209294719466357,0.0,0.0,0.0,-0.5811755069903307,0.8137782437952811
19,399867000,odom,base_link,-1.1526412756207531,0.9991137079786299,0.0,0.0,0.0,-0.5794800886139069,0.8149863967576505
19,424856999,odom,base_link,-1.1516209893275555,0.9729693951255545,0.0,0.0,0.0,-0.577392877158366,0.8164664508764485
19,449840999,odom,base_link,-1.1380181085602028,0.9512972673695189,0.0,0.0,0.0,-0.5760998623818223,0.8173793174308029
19,474842999,odom,base_link,-1.1367818147406972,0.9251413532547422,0.0,0.0,0.0,-0.5736102797157204,0.8191283458680044
19,500824000,odom,base_link,-1.121937825836181,0.9029234005430393,0.0,0.0,0.0,-0.5718831180998352,0.8203351139823346
19,524881000,odom,base_link,-1.1197951085607114,0.8780330469724926,0.0,0.0,0.0,-0.5695385427791684,0.8219646271519119
19,549863999,odom,base_link,-1.1050786666738404,0.8568975877095354,0.0,0.0,0.0,-0.5679017880959938,0.8230963243007303
19,574877000,odom,base_link,-1.1028406057972882,0.8309462498762222,0.0,0.0,0.0,-0.5654547989161753,0.824779285859355
19,599862000,odom,base_link,-1.0881587994814905,0.80986041974041,0.0,0.0,0.0,-0.5638114169756094,0.825903557376983
19,624876000,odom,base_link,-1.0859082732862413,0.7838340041798529,0.0,0.0,0.0,-0.5613550725580585,0.8275750615583682
19,649864000,odom,base_link,-1.0712590866188396,0.7627946139568654,0.0,0.0,0.0,-0.5597050925689471,0.8286918663486365
19,674859999,odom,base_link,-1.0689857121939976,0.7367149042008855,0.0,0.0,0.0,-0.5572419978702775,0.8303501404886625
19,699860000,odom,base_link,-1.0543485629666098,0.715717780952771,0.0,0.0,0.0,-0.5555858313219304,0.8314591896385051
19,724855999,odom,base_link,-1.0518381257838687,0.689662003342801,0.0,0.0,0.0,-0.5535684677288325,0.8328036692620612
19,749856000,odom,base_link,-1.0370069669624997,0.6687923450111107,0.0,0.0,0.0,-0.5523618569987742,0.8336044499238627
19,774864999,odom,base_link,-1.0344758138619792,0.6426649653736569,0.0,0.0,0.0,-0.5503379557483463,0.8349419946695287
19,799858000,odom,base_link,-1.0196731917808255,0.6218364025805195,0.0,0.0,0.0,-0.5491280685289549,0.835738215204773
19,824864000,odom,base_link,-1.016934529898279,0.5957437390235357,0.0,0.0,0.0,-0.5475228996307598,0.8367906992671016
19,849837000,odom,base_link,-1.0019796815200213,0.57503669531678,0.0,0.0,0.0,-0.5467340119933448,0.8373063478379111
19,874839999,odom,base_link,-0.9992375280523248,0.5488986841364815,0.0,0.0,0.0,-0.545125048141765,0.8383547470423475
19,899837000,odom,base_link,-0.9842835196278185,0.5281981830731236,0.0,0.0,0.0,-0.5443337311601526,0.8388687555996269
19,924837000,odom,base_link,-0.9813294151259185,0.5021087656068003,0.0,0.0,0.0,-0.5427741803087313,0.8398786752800579
19,949837999,odom,base_link,-0.9661891919085203,0.48151917433777053,0.0,0.0,0.0,-0.5420336781588352,0.8403567645599125
19,974834000,odom,base_link,-0.9629545076442088,0.4555026184825994,0.0,0.0,0.0,-0.5399351427774998,0.8417066244207901
19,999846999,odom,base_link,-0.9475603651065603,0.43506322696932,0.0,0.0,0.0,-0.53865570766345,0.8425259809653278
20,24853000,odom,base_link,-0.9441372179072969,0.4090579619864869,0.0,0.0,0.0,-0.5367948504313728,0.8437127998023737
20,49852999,odom,base_link,-0.9286109159352622,0.3887354869825405,0.0,0.0,0.0,-0.535756663604186,0.8443724281403977
20,74844999,odom,base_link,-0.9247688705606529,0.36286927866750907,0.0,0.0,0.0,-0.5331464087496361,0.8460229942722396
20,99848999,odom,base_link,-0.9088711455371886,0.34278275188554,0.0,0.0,0.0,-0.531357622615912,0.8471476122187714
20,124857999,odom,base_link,-0.9040560205425376,0.31726108380351553,0.0,0.0,0.0,-0.5274379837297214,0.8495935341792133
20,149858999,odom,base_link,-0.8872804070032186,0.29771966947526446,0.0,0.0,0.0,-0.5243402134040365,0.8515088611443862
20,174839999,odom,base_link,-0.881623734138649,0.27250206760620477,0.0,0.0,0.0,-0.518821847095672,0.8548823842940239
20,199850999,odom,base_link,-0.8641246088323518,0.25349568270665623,0.0,0.0,0.0,-0.5141137126934957,0.8577220356388833
20,224855000,odom,base_link,-0.8567431904919335,0.2289877483998755,0.0,0.0,0.0,-0.5067708003314005,0.8620808291172423
20,249850999,odom,base_link,-0.8377440999455775,0.21108920006947576,0.0,0.0,0.0,-0.5002388639856825,0.8658874516692766
20,274850000,odom,base_link,-0.8290773982868761,0.1871012130313015,0.0,0.0,0.0,-0.49012058345818627,0.8716546412832361
20,299837000,odom,base_link,-0.8090944123153568,0.17020901158426138,0.0,0.0,0.0,-0.4807963478391298,0.8768322940588779
20,324833000,odom,base_link,-0.7991358177325788,0.14680688018550764,0.0,0.0,0.0,-0.47187814414451124,0.8816637777966904
20,349845999,odom,base_link,-0.7781220834274145,0.13094010242025322,0.0,0.0,0.0,-0.46377159211089136,0.885954801528232
20,374849999,odom,base_link,-0.7676929882989039,0.10760937892787384,0.0,0.0,0.0,-0.45390440185992403,0.8910503880096706
20,399896999,odom,base_link,-0.7464862701821611,0.09225658698818809,0.0,0.0,0.0,-0.4448422438985066,0.8956089425878583
20,424890999,odom,base_link,-0.7349815044193645,0.06950243570661681,0.0,0.0,0.0,-0.43660970782317776,0.8996510229164192
20,449843999,odom,base_link,-0.7131151707718713,0.05512976001326208,0.0,0.0,0.0,-0.4292329566179377,0.9031938158297053
20,474851999,odom,base_link,-0.7011325344817364,0.03249680436086046,0.0,0.0,0.0,-0.4199405488891881,0.9075516158316548
20,499860999,odom,base_link,-0.679044479880551,0.018630079630331434,0.0,0.0,0.0,-0.4114944190781252,0.9114122794145119
20,524854999,odom,base_link,-0.6662356854037301,-0.003512603277310622,0.0,0.0,0.0,-0.4040159267092767,0.9147519505118556
20,549837000,odom,base_link,-0.6436412326443759,-0.016571221721805952,0.0,0.0,0.0,-0.3974089754084922,0.917641600116719
20,574847999,odom,base_link,-0.6306895559532426,-0.03885049368213386,0.0,0.0,0.0,-0.3898112457086934,0.920894778310224
20,599848999,odom,base_link,-0.608215345947173,-0.05174153285375485,0.0,0.0,0.0,-0.38309225722647017,0.9237100857158203
20,624849000,odom,base_link,-0.5940433864220561,-0.07303659010732338,0.0,0.0,0.0,-0.37569256489448527,0.926744353467019
20,649837000,odom,base_link,-0.5706565647831253,-0.08466019772580309,0.0,0.0,0.0,-0.36917929265431854,0.9293581924507133
20,674831000,odom,base_link,-0.5563635684923813,-0.10607162958926686,0.0,0.0,0.0,-0.3617364454204129,0.9322803999090642
20,699850000,odom,base_link,-0.5330989535314877,-0.11755302600174183,0.0,0.0,0.0,-0.3551774386860916,0.934798901929387
20,724854000,odom,base_link,-0.5182624349558489,-0.13862085938986424,0.0,0.0,0.0,-0.34907307962355855,0.9370955047817296
20,749836999,odom,base_link,-0.49476275574412326,-0.14952347329350135,0.0,0.0,0.0,-0.34387494143291614,0.9390154549604115
20,774844000,odom,base_link,-0.47976221107711853,-0.1706483164541645,0.0,0.0,0.0,-0.3375801118358477,0.9412968012762482
20,799855999,odom,base_link,-0.4563114940435153,-0.18139891405322436,0.0,0.0,0.0,-0.33219103464063765,0.9432121269917932
20,824847999,odom,base_link,-0.44025782739490665,-0.20143507383875203,0.0,0.0,0.0,-0.326053233958217,0.945351410125033
20,849844000,odom,base_link,-0.41602683913737665,-0.2109016688873725,0.0,0.0,0.0,-0.3208254685385264,0.947138331362972
20,874849999,odom,base_link,-0.399849135158204,-0.2310436056401599,0.0,0.0,0.0,-0.3146585612870582,0.9492049250866531
20,899853000,odom,base_link,-0.3757455114949803,-0.24041469086816555,0.0,0.0,0.0,-0.3094080975962901,0.9509293502368326
20,924859000,odom,base_link,-0.3591818746056671,-0.26028634107788046,0.0,0.0,0.0,-0.3035467575244227,0.952816543725186
20,949847999,odom,base_link,-0.3349590183188635,-0.26920947516871624,0.0,0.0,0.0,-0.29860923382057203,0.9543754635766214
20,974848000,odom,base_link,-0.3180628457026484,-0.2888441951110419,0.0,0.0,0.0,-0.29327383844247273,0.9560284805826751
20,999846000,odom,base_link,-0.29372201138668186,-0.29737663755400484,0.0,0.0,0.0,-0.28886464093615166,0.957369948983583
21,24844999,odom,base_link,-0.27624580942550553,-0.316398296424388,0.0,0.0,0.0,-0.28270221555862496,0.9592077237586469
21,49849999,odom,base_link,-0.25157390763321547,-0.3241484508102374,0.0,0.0,0.0,-0.2774653421394609,0.9607356472575752
21,74849000,odom,base_link,-0.23382412553443171,-0.3430156961632904,0.0,0.0,0.0,-0.2719156196325011,0.9623210980747917
21,99844000,odom,base_link,-0.20913636901261326,-0.3504602973855174,0.0,0.0,0.0,-0.2672985090675764,0.9636137748342178
21,124845000,odom,base_link,-0.19110340354325514,-0.36912102527312274,0.0,0.0,0.0,-0.2624915065231167,0.9649343029466952
21,149846000,odom,base_link,-0.16634127154850042,-0.3762286664019972,0.0,0.0,0.0,-0.25862151804841516,0.9659787318581777
21,174845999,odom,base_link,-0.14806478889695932,-0.3947165242360347,0.0,0.0,0.0,-0.2538607485897587,0.9672407768107418
21,199851999,odom,base_link,-0.12325778465750367,-0.40153370969181706,0.0,0.0,0.0,-0.2500387919735419,0.9682358196784562
21,224842999,odom,base_link,-0.10426301779211616,-0.4189806663369306,0.0,0.0,0.0,-0.24409125500818055,0.969752266936526
21,249850999,odom,base_link,-0.07898485248027429,-0.42462276486742206,0.0,0.0,0.0,-0.2390794304936244,0.9710000133444099
21,274846000,odom,base_link,-0.059850489789705405,-0.44213606045833004,0.0,0.0,0.0,-0.23311467203214015,0.9724492530118719
