sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308768,437018184,-2.956646119697267,-1.1293663856445708,0.0,0.0,0.0,0.1736994897949564,-0.984798703921249,1742308768.4370182
1742308768,457097949,-2.9376489310025984,-1.136283038859664,0.0,0.0,0.0,0.1700391643955138,-0.9854373052465972,1742308768.457098
1742308768,477172209,-2.918397046997585,-1.143130827866999,0.0,0.0,0.0,0.166461813415868,-0.9860479018152722,1742308768.4771721
1742308768,497107329,-2.8993883201817443,-1.1497371004093764,0.0,0.0,0.0,0.1630591059361301,-0.9866163023036412,1742308768.4971073
1742308768,511935419,-2.885252676455313,-1.1545407345415415,0.0,0.0,0.0,0.160168973461154,-0.987089610896802,1742308768.5119355
1742308768,537101542,-2.860919132640865,-1.162651188889193,0.0,0.0,0.0,0.1550433547490793,-0.9879076668131244,1742308768.5371015
1742308768,557103672,-2.841798472234818,-1.1688043816914184,0.0,0.0,0.0,0.1510265263748996,-0.9885297103937402,1742308768.5571036
1742308768,571969363,-2.8277490665842504,-1.1731998856847663,0.0,0.0,0.0,0.1471730603618911,-0.9891107573491024,1742308768.5719693
1742308768,591998406,-2.8087893769356653,-1.1789697777477235,0.0,0.0,0.0,0.1422276486320729,-0.989833973939363,1742308768.5919983
1742308768,617079631,-2.784805206066035,-1.1860075763471352,0.0,0.0,0.0,0.1315472274895469,-0.9913099045907962,1742308768.6170797
1742308768,631951849,-2.770598837388055,-1.1898455424211454,0.0,0.0,0.0,0.1244778381876056,-0.9922223882780212,1742308768.6319518
1742308768,657131285,-2.746694102224862,-1.1959393185149576,0.0,0.0,0.0,0.112612767788749,-0.9936389507919652,1742308768.6571312
1742308768,677175208,-2.727266518257351,-1.2004002161435912,0.0,0.0,0.0,0.1018058658085879,-0.9948042851169088,1742308768.6771753
1742308768,697091128,-2.7076761821008923,-1.204452308927118,0.0,0.0,0.0,0.0903241771889601,-0.995912417341574,1742308768.697091
1742308768,717152076,-2.688171061355781,-1.2080196825447744,0.0,0.0,0.0,0.0789318411199616,-0.9968800150757428,1742308768.717152
1742308768,731979526,-2.6740639826639137,-1.2102677416157357,0.0,0.0,0.0,0.0707180297262016,-0.9974963459941316,1742308768.7319796
1742308768,757157297,-2.649872701041735,-1.2137151763767648,0.0,0.0,0.0,0.0566568763152333,-0.9983937090978692,1742308768.7571573
