sec,nanosec,ax,ay,az,gx,gy,gz,time
1742308748,516881970,-0.0302734375,0.0478515625,1.119140625,-0.06103515625,-1.953125,-4.21142578125,1742308748.516882
1742308748,536936417,-0.0244140625,0.0810546875,0.9833984375,-0.54931640625,-1.64794921875,-1.3427734375,1742308748.5369365
1742308748,556922957,-0.09228515625,0.1435546875,0.9423828125,2.685546875,-0.18310546875,-0.48828125,1742308748.556923
1742308748,577033341,0.0234375,0.15576171875,0.8544921875,1.15966796875,-1.52587890625,-4.0283203125,1742308748.5770333
1742308748,597222800,-0.015625,0.10400390625,0.92041015625,-7.99560546875,1.3427734375,-2.99072265625,1742308748.5972228
1742308748,616919251,-0.1103515625,-0.01953125,1.0791015625,-3.41796875,-2.38037109375,-2.685546875,1742308748.6169193
1742308748,636665303,-0.1142578125,0.08935546875,0.98681640625,5.126953125,-6.65283203125,0.6103515625,1742308748.6366653
1742308748,656834377,-0.03662109375,0.130859375,0.9619140625,1.89208984375,-0.732421875,2.50244140625,1742308748.6568344
1742308748,676772723,-0.05126953125,0.1005859375,0.94921875,-2.99072265625,-0.79345703125,2.62451171875,1742308748.6767728
1742308748,696747839,-0.07763671875,0.05224609375,1.0263671875,1.8310546875,2.197265625,4.08935546875,1742308748.6967478
1742308748,716942706,-0.0126953125,0.0498046875,0.98046875,5.7373046875,1.0986328125,4.150390625,1742308748.7169428
1742308748,731792975,-0.0166015625,0.0673828125,0.94189453125,-1.5869140625,4.94384765625,3.60107421875,1742308748.731793
1742308748,756658114,-0.029296875,0.04345703125,1.04150390625,-1.46484375,2.86865234375,2.62451171875,1742308748.756658
1742308748,776697840,-0.04638671875,0.08154296875,1.00634765625,3.47900390625,1.40380859375,2.01416015625,1742308748.7766979
1742308748,797012039,0.0166015625,0.1044921875,0.9140625,-4.94384765625,1.220703125,0.8544921875,1742308748.797012
1742308748,817095735,0.00732421875,0.1181640625,0.94384765625,-3.60107421875,-0.732421875,0.3662109375,1742308748.8170958
1742308748,836720662,0.0185546875,0.0732421875,0.8759765625,2.01416015625,1.03759765625,-0.732421875,1742308748.8367207
1742308748,856638400,-0.10888671875,0.087890625,0.81982421875,-0.91552734375,-0.06103515625,1.03759765625,1742308748.8566384
1742308748,876823635,-0.1103515625,0.0126953125,1.15966796875,-3.7841796875,0.3662109375,2.8076171875,1742308748.8768237
1742308748,896752285,-0.05859375,0.08935546875,1.0625,0.18310546875,-2.9296875,6.77490234375,1742308748.8967524
1742308748,916680679,0.0234375,0.11669921875,0.96923828125,-1.0986328125,0.30517578125,7.26318359375,1742308748.9166806
1742308748,936705269,-0.001953125,0.068359375,0.88720703125,4.39453125,-2.9296875,6.9580078125,1742308748.9367054
1742308748,956847686,0.033203125,0.1201171875,0.8515625,-6.591796875,4.39453125,8.48388671875,1742308748.9568477
1742308748,976584554,-0.05908203125,0.06494140625,0.99755859375,-9.1552734375,-2.0751953125,13.00048828125,1742308748.9765847
