t,steer,speed
1746722683898193152,-1.5345282008638605e-05,8.251946449279785
1746722683998354944,-0.0003756510268431157,7.850887298583984
1746722684098235136,-3.1986749036150286e-06,7.786135196685791
1746722684198281216,-0.0001579723902978003,8.073524475097656
1746722684298249472,-6.830193888163194e-05,8.140992164611816
1746722684398219776,-0.0003586245875339955,8.118979454040527
1746722684498233600,4.233457730151713e-05,8.00472640991211
1746722684599247360,-0.00025862662005238235,8.038629531860352
1746722684698148096,-3.7018227885710075e-05,8.586326599121094
1746722684798288128,9.501925524091348e-05,7.878875255584717
1746722684898192384,-0.00010484459198778495,7.91797399520874
1746722684998330880,0.00010037943866336718,7.907216548919678
1746722685098202624,-6.47077058602008e-06,8.23831844329834
1746722685198277120,-6.288565782597288e-05,8.001485824584961
1746722685298207744,0.00010562488023424521,8.237759590148926
1746722685398163968,-0.00013476623280439526,8.409157752990723
1746722685498236928,5.3283030865713954e-05,7.7374186515808105
1746722685598112256,5.5031588999554515e-05,8.358745574951172
1746722685698211072,-8.946212619775906e-05,7.919773578643799
1746722685798464768,5.269412213237956e-05,8.026942253112793
1746722685898177024,-8.401201193919405e-05,7.84604024887085
1746722685998175232,3.990768163930625e-05,8.35754108428955
1746722686098294272,5.013628469896503e-05,8.179298400878906
1746722686198261504,-2.2276895833783783e-05,8.23757553100586
1746722686298217728,-6.295241473708302e-05,7.880270957946777
1746722686398128640,-1.4336510503198951e-05,8.175545692443848
1746722686498297856,7.123403338482603e-05,7.763760089874268
1746722686598204160,4.261653884896077e-05,8.118659973144531
1746722686698265856,-6.472938548540697e-05,8.249894142150879
1746722686798167296,-9.10607286641607e-06,8.251325607299805
1746722686898113792,3.500688399071805e-05,8.041375160217285
1746722686998254336,-5.817169221700169e-05,7.893330097198486
1746722687098135040,5.672286715707742e-05,7.943928241729736
1746722687198140928,-2.48899232246913e-05,8.30277156829834
1746722687298152192,8.64616686158115e-06,8.067305564880371
1746722687398166016,2.3653281459701248e-05,8.151354789733887
1746722687498320128,6.353243225021288e-05,7.710494041442871
1746722687598237952,-4.050226925755851e-05,8.107020378112793
1746722687698154496,6.765588750567986e-06,8.181169509887695
1746722687798161152,-6.085108907427639e-05,8.145299911499023
1746722687898251008,-3.478008147794753e-05,8.289977073669434
1746722687998237184,0.00010180706158280373,8.1742525100708
1746722688098157824,-0.0001437659957446158,7.533154487609863
1746722688198235648,7.24738638382405e-05,8.13132095336914
1746722688298218752,5.526059339899803e-06,8.13791275024414
1746722688398228480,-2.177315764129162e-05,8.463028907775879
1746722688498250496,6.906790804350749e-05,7.933653831481934
1746722688598139392,0.00014385826943907887,8.106805801391602
1746722688698189824,1.2153342140663881e-05,8.193572044372559
1746722688798202112,4.079733571416e-06,7.997925281524658
1746722688898123264,0.0005809356225654483,7.959146976470947
1746722688998236672,-1.8784245185088366e-05,8.3309326171875
1746722689098201600,0.00026840026839636266,8.13393783569336
1746722689198231552,3.947142249671742e-05,7.6003193855285645
1746722689298252032,-5.340513598639518e-05,8.105962753295898
1746722689398130432,-2.2719039407093078e-05,8.189131736755371
1746722689498136832,2.631692268550978e-06,7.990715980529785
1746722689598242048,-0.00019021551997866482,8.222711563110352
1746722689698209280,-0.00012492889072746038,8.057086944580078
1746722689798214400,0.00016024558863136917,8.156157493591309
1746722689898202368,-0.00032132488559000194,8.067048072814941
1746722689998108672,0.00020478623628150672,8.167096138000488
1746722690098248704,7.15311398380436e-05,8.073125839233398
1746722690198193408,-0.00026044793776236475,7.9918437004089355
1746722690298250496,0.00013042431965004653,7.910301685333252
1746722690398296064,-6.509241939056665e-05,8.289188385009766
1746722690498161664,-3.3449143757025013e-06,8.284493446350098
1746722690598199296,5.313560177455656e-05,7.760412693023682
1746722690698122752,9.5893039542716e-05,8.484447479248047
1746722690798287104,-0.0001936999906320125,7.475444793701172
1746722690898138368,6.206986290635541e-05,8.595726013183594
1746722690998229248,-5.6943790696095675e-05,7.924965858459473
1746722691098217984,6.58513672533445e-05,8.095608711242676
1746722691198188032,-7.856461888877675e-05,8.092686653137207
1746722691298160128,0.00010149733861908317,8.274100303649902
1746722691398201856,-0.008798432536423206,7.925461292266846
1746722691498235392,-0.0279819555580616,8.027251243591309
1746722691598232320,-0.013694630935788155,8.329540252685547
1746722691698215424,-0.008161814883351326,7.964241981506348
1746722691798192896,-0.004945731721818447,8.013239860534668
1746722691898106112,-0.0031471934635192156,8.127821922302246
1746722691998297600,-0.0027875208761543036,8.039239883422852
1746722692098131200,-0.058481402695178986,8.033599853515625
1746722692198187008,-0.05425184220075607,7.53387975692749
1746722692298120960,-0.02685513161122799,8.706355094909668
1746722692398148352,-0.01563027873635292,8.125398635864258
1746722692498329344,-0.009820429608225822,7.880396366119385
1746722692598292992,-0.006363001186400652,8.016255378723145
1746722692698340864,-0.035401083528995514,8.057072639465332
1746722692798248704,-0.08225726336240768,8.145480155944824
1746722692898182400,-0.04358057305216789,7.956807613372803
1746722692998252800,-0.02453136071562767,8.026893615722656
1746722693098188288,-0.014814323745667934,8.533435821533203
1746722693198247936,-0.010143599472939968,7.695733070373535
1746722693298216704,-0.006750873755663633,8.186027526855469
1746722693398280192,-0.07464568316936493,7.772376537322998
1746722693498258176,-0.06886041909456253,8.614532470703125
1746722693598249472,-0.03982752934098244,7.917811870574951
1746722693698222848,-0.023403406143188477,7.83306884765625
1746722693798258944,-0.014527617022395134,8.015292167663574
1746722693898146048,-0.009096071124076843,8.4064302444458
1746722693998215168,-0.01418565958738327,8.184854507446289
1746722694098269184,-0.09680165350437164,7.719799041748047
1746722694198211328,-0.061444636434316635,8.2460355758667
1746722694298259200,-0.03502172976732254,8.095630645751953
1746722694398225152,-0.020728589966893196,8.199576377868652
1746722694498296064,-0.013317420147359371,7.897154331207275
1746722694598232832,-0.00832651648670435,8.197269439697266
1746722694698213376,-0.037844736129045486,8.140929222106934
1746722694798167552,-0.09969694912433624,7.634796619415283
1746722694898194688,-0.04724146053195,8.678780555725098
1746722694998172672,-0.031185027211904526,8.055127143859863
1746722695098240000,-0.018451299518346786,8.024561882019043
1746722695198196480,-0.010918838903307915,8.05036449432373
1746722695298157312,-0.012765984982252121,8.195662498474121
1746722695398147840,-0.09187772125005722,7.935271739959717
1746722695498225152,-0.06439302116632462,8.199457168579102
1746722695598280448,-0.037663284689188004,7.6042094230651855
1746722695698243840,-0.020496435463428497,8.591287612915039
1746722695798230272,-0.014711087569594383,7.616718292236328
1746722695898231808,-0.008253655396401882,8.258894920349121
1746722695998238720,-0.02226994000375271,8.165620803833008
1746722696098203904,-0.09743811935186386,8.161442756652832
1746722696198161664,-0.057590287178754807,8.182703971862793
1746722696298124544,-0.03335593640804291,7.63336706161499
1746722696398194432,-0.019261810928583145,8.456757545471191
1746722696498237184,-0.01345445029437542,7.6844563484191895
1746722696598201344,-0.007781342137604952,8.185945510864258
1746722696698168320,-0.04568631574511528,8.22145938873291
1746722696798184192,-0.09824710339307785,8.050141334533691
1746722696898240768,-0.049984876066446304,8.135082244873047
1746722696998249984,-0.02919667214155197,8.155677795410156
1746722697098138880,-0.01808948628604412,8.096248626708984
1746722697198169856,-0.01188825536519289,7.694784164428711
1746722697298169088,-0.010932332836091518,8.141865730285645
1746722697398209792,-0.11018362641334534,8.20549488067627
1746722697498235392,-0.09552961587905884,8.262578964233398
1746722697598181120,-0.051645874977111816,8.019026756286621
1746722697698179072,-0.03014388494193554,8.16993236541748
1746722697798107392,-0.01953577995300293,8.042891502380371
1746722697898196736,-0.012299534864723682,8.127816200256348
1746722697998157568,-0.023095034062862396,8.053675651550293
1746722698098245888,-0.09153198450803757,7.586422920227051
1746722698198267136,-0.05125332623720169,8.139734268188477
1746722698298235136,-0.031656280159950256,8.27105712890625
1746722698398251776,-0.07474792748689651,8.046529769897461
1746722698498184448,-0.08359302580356598,8.309259414672852
1746722698598129920,-0.04368818551301956,8.085488319396973
1746722698698175744,-0.0469796285033226,8.170334815979004
1746722698798161920,-0.09653788059949875,7.933373928070068
1746722698898112256,-0.05551651120185852,8.076634407043457
1746722698998226176,-0.03531394153833389,7.715036392211914
1746722699098184960,-0.07337216287851334,8.056556701660156
1746722699198127616,-0.08034582436084747,8.251588821411133
1746722699298235904,-0.04466484114527702,8.204304695129395
1746722699398246400,-0.058372657746076584,8.292035102844238
1746722699498157568,-0.09496153891086578,7.756234645843506
1746722699598196992,-0.04966709762811661,8.030964851379395
1746722699698209280,-0.03308379650115967,8.040499687194824
1746722699798228224,-0.0859665796160698,8.195974349975586
1746722699898248448,-0.06879422068595886,8.015355110168457
1746722699998197248,-0.04222741723060608,7.908382415771484
1746722700098179328,-0.04994417354464531,8.219079971313477
1746722700198175232,-0.08980973809957504,8.232354164123535
1746722700298148352,-0.053491778671741486,7.9075117111206055
1746722700398203136,-0.03567197173833847,7.843103408813477
1746722700498215424,-0.08870460838079453,8.111804008483887
1746722700598172672,-0.06683266162872314,8.284500122070312
1746722700698237184,-0.042834777384996414,7.473205089569092
1746722700798240768,-0.061848562210798264,8.014094352722168
1746722700898226944,-0.0942573994398117,7.464138984680176
1746722700998196992,-0.04815401881933212,7.660852432250977
1746722701098137856,-0.035174548625946045,7.155345439910889
1746722701198234880,-0.09460897743701935,7.366918087005615
1746722701298255360,-0.07051269710063934,7.3582539558410645
1746722701398263296,-0.040688108652830124,6.989261150360107
1746722701498258176,-0.03061731532216072,6.9756550788879395
1746722701598259456,-0.11953593045473099,6.893448352813721
1746722701698206464,-0.08600594103336334,6.850310325622559
1746722701798247424,-0.04657766595482826,6.717737674713135
1746722701898200832,-0.02945229969918728,6.952211856842041
1746722701998268416,-0.021839164197444916,6.257721900939941
1746722702098189056,-0.013923495076596737,6.628876686096191
1746722702198219520,-0.010750309564173222,6.179274559020996
1746722702298290688,-0.007841773331165314,6.310749053955078
1746722702398203904,-0.09391103684902191,6.353496551513672
1746722702498202624,-0.21406759321689606,6.320162773132324
1746722702598224128,-0.10481353849172592,5.935196876525879
1746722702698270208,-0.058518487960100174,6.052746295928955
1746722702798216960,-0.040247805416584015,5.816157817840576
1746722702898220288,-0.02964628115296364,5.624496936798096
1746722702998324480,-0.11342283338308334,5.65402364730835
1746722703098241024,-0.13095442950725555,5.591841697692871
1746722703198203648,-0.0631219819188118,5.571069717407227
1746722703298118656,-0.03567862510681152,5.560546398162842
1746722703398237440,-0.02561401203274727,5.363065242767334
1746722703498221056,-0.01901671662926674,5.407782077789307
1746722703598217472,-0.013705171644687653,5.40730094909668
1746722703698155776,-0.011130467988550663,5.121416091918945
1746722703798254080,-0.008834995329380035,4.975017070770264
1746722703898242048,-0.007038359995931387,4.897625923156738
1746722703998205952,-0.03505098447203636,5.316686630249023
1746722704098154752,-0.09026378393173218,4.75607442855835
1746722704198233856,-0.026784192770719528,4.773521423339844
1746722704298205184,-0.014320127665996552,4.7316107749938965
1746722704398193664,-0.010203519836068153,4.848061561584473
1746722704498185728,-0.008170469664037228,4.5969767570495605
1746722704598308608,-0.006424644961953163,4.546823501586914
1746722704698205952,-0.005437083076685667,4.470473766326904
1746722704798242560,-0.004036283120512962,4.7195234298706055
1746722704898215680,-0.0032759869936853647,4.358286380767822
1746722704998230528,-0.00321213249117136,4.1933794021606445
1746722705098176256,-0.02889956906437874,4.374471664428711
1746722705198141952,-0.03812972456216812,4.322452545166016
1746722705298251008,-0.006841633934527636,4.678948879241943
1746722705398204160,-0.005752176977694035,4.782752513885498
1746722705498116608,-0.0038334946148097515,5.7365617752075195
1746722705601113600,-0.0034301811829209328,5.640313625335693
1746722705698107904,-0.0026329050306230783,7.0792317390441895
1746722705798289664,-0.0017691109096631408,7.231130123138428
1746722705898246144,-0.0013590616872534156,7.744541168212891
1746722705998191616,-0.006919148378074169,8.089393615722656
1746722706098240768,-0.009032429195940495,8.252972602844238
1746722706198193408,-0.004044570028781891,8.245572090148926
1746722706298220800,-0.002598297083750367,8.159710884094238
1746722706398254592,-0.0014203928876668215,7.986790657043457
1746722706498222848,-0.0010526877595111728,7.869543075561523
1746722706598234112,-0.0023556130472570658,7.90082311630249
1746722706698191872,-0.004021953791379929,8.469579696655273
1746722706798323968,-0.0016797153512015939,7.822659492492676
1746722706898240512,-0.0013219867832958698,8.245382308959961
1746722706998357504,-0.0006480130832642317,7.795752048492432
1746722707098125824,-0.00013584991393145174,8.380861282348633
1746722707198115584,-0.00038645652239210904,8.193828582763672
1746722707298156800,-0.0018807209562510252,7.925720691680908
1746722707398276864,-0.0011547254398465157,7.778438091278076
1746722707498250752,-0.0006378220277838409,8.22603988647461
1746722707598275840,-0.00019625693676061928,7.938929557800293
1746722707698235392,-4.286151670385152e-05,8.174680709838867
1746722707798245120,-0.0003517882723826915,7.977840423583984
1746722707898151680,-0.0008106182212941349,8.522777557373047
1746722707998196480,-0.0002472837804816663,8.071232795715332
1746722708098191104,-0.0003367195022292435,8.075421333312988
1746722708198252544,-0.00040096373413689435,7.900012493133545
1746722708298283008,4.25732578150928e-05,8.029969215393066
1746722708398156032,-7.510353316320106e-05,8.283963203430176
1746722708498232064,-0.0002993615053128451,7.673862934112549
1746722708598172928,8.152451482601464e-05,8.542847633361816
1746722708698147584,-0.00019602826796472073,7.813760280609131
1746722708798200064,-7.690605343668722e-06,7.907032012939453
1746722708898187264,-0.0003473472024779767,8.310620307922363
1746722708998321408,-9.875159594230354e-05,8.01485824584961
1746722709098150656,-0.00018799501413013786,8.285008430480957
1746722709198279936,0.00018349562014918774,7.651723384857178
1746722709298147328,0.0001665436866460368,8.251442909240723
1746722709398168320,-5.131895704835188e-06,8.461491584777832
1746722709498227456,-0.00036613535485230386,7.747684955596924
1746722709598158848,1.0923480658675544e-05,8.351902961730957
1746722709698130688,7.16735448804684e-05,8.147080421447754
1746722709798141952,-4.722453468275489e-06,7.971753120422363
1746722709898124544,0.00033650401746854186,8.073469161987305
1746722709998259456,-0.00012118914310121909,7.587133407592773
1746722710098284032,0.00015411256754305214,8.419201850891113
1746722710198202624,-0.0002629212394822389,8.234073638916016
1746722710298189056,2.692723137442954e-05,8.021041870117188
1746722710398193152,1.9760071154450998e-05,8.13566780090332
1746722710498219264,-8.919413085095584e-05,7.968516826629639
1746722710598241792,-0.00015577203885186464,7.925025463104248
1746722710698360832,6.969605601625517e-05,8.041130065917969
1746722710798211840,-5.784434324596077e-05,8.584537506103516
1746722710898124288,-9.965998469851911e-05,7.866056442260742
1746722710998270720,0.00030370699823834,8.035531044006348
1746722711098120960,-0.00011866474960697815,8.153142929077148
1746722711198443776,-1.3937247786088847e-05,8.070392608642578
1746722711298282496,-7.828786328900605e-05,8.013570785522461
1746722711398232064,0.00015503756003454328,8.219526290893555
1746722711498214400,-8.348515984835103e-05,8.099209785461426
1746722711598203392,-9.618856711313128e-05,8.109621047973633
1746722711698247936,-9.710547601571307e-05,7.663749694824219
1746722711798177280,0.0003675018670037389,8.159770965576172
1746722711898286592,-0.00013568905706051737,8.17142391204834
1746722711998169088,0.0017120973207056522,8.187487602233887
1746722712098133248,0.001090831239707768,8.125536918640137
1746722712198208512,0.0008338553016074002,8.084864616394043
1746722712298263296,0.0003730469034053385,7.827255725860596
1746722712398249728,0.00018691686273086816,8.459880828857422
1746722712498135808,0.0003884514153469354,7.5925469398498535
1746722712598185216,0.00425737164914608,8.222029685974121
1746722712698179840,0.008111870847642422,8.07555103302002
1746722712798134784,0.0038363358471542597,7.715787410736084
1746722712898253824,0.002111922251060605,8.2293062210083
1746722712998160640,0.0013079189229756594,8.47311782836914
1746722713098230528,0.0008578019333072007,8.119207382202148
1746722713198111744,0.0009784759022295475,8.126548767089844
1746722713298141440,0.0033579878509044647,8.179631233215332
1746722713398180608,0.0014761702623218298,7.753637790679932
1746722713498181888,0.0009968236554414034,8.334863662719727
1746722713598208512,0.0006552889244630933,7.550730228424072
1746722713698171392,0.0005258879973553121,8.193881034851074
1746722713798217472,-0.0004693135851994157,8.339652061462402
1746722713898163712,-0.0064779664389789104,7.89955997467041
1746722713998308608,-0.003482712898403406,8.021611213684082
1746722714098211328,-0.001957124099135399,8.398767471313477
1746722714198207488,-0.0012404059525579214,8.078341484069824
1746722714298268928,-0.0007785283960402012,7.740807056427002
1746722714398189568,-0.0008107359171845019,8.128451347351074
1746722714498159872,-0.005105461459606886,8.565000534057617
1746722714598188032,-0.0032543474808335304,7.633960247039795
1746722714698185728,-0.0014884696574881673,8.128329277038574
1746722714798190080,-0.000885346787981689,8.21163558959961
1746722714898211328,-0.0004669974441640079,8.329977035522461
1746722714998190592,-0.000721735181286931,7.839702606201172
1746722715098250496,-0.0023793336004018784,8.02879810333252
1746722715198121472,-0.001135416328907013,8.272150039672852
1746722715298185216,-0.0005879528471268713,8.189059257507324
1746722715398192128,-0.00015462940791621804,7.969696521759033
1746722715498149376,3.309880048618652e-05,8.193075180053711
1746722715598250752,-0.00017490053141955286,8.033288955688477
1746722715698211840,-0.0012344274437054992,7.660948276519775
1746722715798118656,-0.0004747712519019842,8.44135570526123
1746722715898148352,-0.0003648462879937142,8.169678688049316
1746722715998161664,4.053865632158704e-05,7.622762203216553
1746722716098202880,-0.0003230273141525686,8.518562316894531
1746722716198212608,7.747729250695556e-05,7.95015287399292
1746722716298182912,-2.375691110501066e-05,8.039501190185547
1746722716398232064,-0.0001421191409463063,8.296628952026367
1746722716498103296,-0.0003030318475794047,8.117647171020508
1746722716598189824,8.000098023330793e-05,7.807904243469238
1746722716698209280,-0.00033531695953570306,8.183337211608887
1746722716798194432,5.715191946364939e-05,7.81829309463501
1746722716898250752,-0.00016551061708014458,8.118053436279297
1746722716998147072,2.804406358336564e-05,8.46761703491211
1746722717098195200,-0.0004909274866804481,7.583676815032959
1746722717198202112,0.00019022331980522722,8.299278259277344
1746722717298275840,-0.00013389901141636074,8.296541213989258
1746722717398189312,-0.0001365683856420219,7.759624004364014
1746722717498197248,-9.671693987911567e-05,8.066645622253418
1746722717598174464,-4.865982191404328e-05,8.172492027282715
1746722717698144000,7.208323950180784e-05,7.950438976287842
1746722717798170880,0.000297659047646448,8.1524658203125
1746722717898127360,-0.00015160937618929893,8.083569526672363
1746722717998169600,4.600220199790783e-05,8.030763626098633
1746722718098260480,-6.464772923209239e-06,8.056779861450195
1746722718198173184,-0.00021877292601857334,8.357800483703613
1746722718298131456,9.265044354833663e-05,8.03962230682373
1746722718398161152,-1.595879984961357e-05,7.819910049438477
1746722718498498304,-6.96321512805298e-05,8.09921932220459
1746722718598124544,7.480353087885305e-05,7.8231048583984375
1746722718698190848,5.2127434173598886e-05,8.644904136657715
1746722718798330368,6.356042831612285e-06,7.621597766876221
1746722718898124032,-0.00010408684465801343,8.186762809753418
1746722718998298880,-5.609534491668455e-05,8.317831039428711
1746722719098205440,0.00021893420489504933,8.056615829467773
1746722719198216704,-0.0002555108512751758,8.266685485839844
1746722719298178560,0.0002377229102421552,7.6010823249816895
1746722719398438400,-0.00011177674605278298,8.283205032348633
1746722719498221568,-2.688369386305567e-05,7.779972076416016
1746722719598190848,0.00021828665921930224,8.33331298828125
1746722719698277120,-0.000142869190312922,8.109207153320312
1746722719798177536,-5.55802762391977e-05,8.34127140045166
1746722719898180608,-0.0004389563691802323,7.696127891540527
1746722719998197760,-0.04581025242805481,7.790133476257324
1746722720098238208,-0.0383218377828598,8.486536026000977
1746722720198148352,-0.020144186913967133,8.340665817260742
1746722720299066112,-0.012031595222651958,8.114374160766602
1746722720398139392,-0.00628654845058918,7.873834609985352
1746722720498150912,-0.0036449870094656944,7.919209003448486
1746722720598141440,-0.0436616949737072,8.399310111999512
1746722720698157568,-0.06577212363481522,7.7709431648254395
1746722720798168832,-0.030459843575954437,8.439123153686523
1746722720898216960,-0.03333494812250137,7.765741348266602
1746722720998209280,-0.08722037822008133,8.22693157196045
1746722721098246400,-0.05597748979926109,7.983839511871338
1746722721198116608,-0.03287447243928909,7.955404281616211
1746722721298126080,-0.057415444403886795,8.406861305236816
1746722721398204672,-0.09529046714305878,7.833282947540283
1746722721498188800,-0.05058237910270691,7.931751728057861
1746722721598146560,-0.04117633402347565,8.5072603225708
1746722721698181120,-0.10603255033493042,7.900476455688477
1746722721798280192,-0.06451252102851868,8.05888843536377
1746722721899032064,-0.03920288383960724,8.169244766235352
1746722721998181120,-0.05457262322306633,7.792446136474609
1746722722098198528,-0.10228303074836731,8.040216445922852
1746722722198162432,-0.05706965923309326,8.607028007507324
1746722722298151168,-0.04152672737836838,8.110002517700195
1746722722398130688,-0.10313946008682251,7.961649417877197
1746722722498161408,-0.0769156664609909,7.974143028259277
1746722722598170112,-0.04546741023659706,7.747469425201416
1746722722699089920,-0.06592073291540146,8.53438663482666
1746722722798185472,-0.10838664323091507,7.684119701385498
1746722722898285056,-0.05308057740330696,8.221217155456543
1746722722998175232,-0.040684156119823456,7.9202470779418945
1746722723098143232,-0.10066312551498413,8.484593391418457
1746722723198224896,-0.07570291310548782,7.736788749694824
1746722723298227712,-0.04116833582520485,8.226371765136719
1746722723398231552,-0.05568152293562889,8.00066089630127
1746722723498257920,-0.10519932210445404,8.103004455566406
1746722723598120960,-0.059157565236091614,8.183453559875488
1746722723698268160,-0.0436699204146862,7.6308183670043945
1746722723798370304,-0.10046379268169403,8.529563903808594
1746722723898405120,-0.07817475497722626,7.784219741821289
1746722723998289408,-0.04242559149861336,8.25209903717041
1746722724098244864,-0.07131526619195938,8.073695182800293
1746722724198212608,-0.09926969558000565,8.167863845825195
1746722724298233600,-0.05947615206241608,7.3597307205200195
1746722724398173184,-0.039810825139284134,8.872567176818848
1746722724498220800,-0.0999852791428566,8.052133560180664
1746722724598238464,-0.06543878465890884,8.019532203674316
1746722724698188800,-0.04223328456282616,7.827932357788086
1746722724798183424,-0.060675717890262604,8.10706615447998
1746722724898144256,-0.09319215267896652,8.192740440368652
1746722724998136832,-0.041862159967422485,8.048789978027344
1746722725098227456,-0.03064480423927307,8.285782814025879
1746722725198127360,-0.08510901033878326,7.979896545410156
1746722725298209792,-0.0664878860116005,7.927428245544434
1746722725398168576,-0.03842085227370262,8.032234191894531
1746722725498197760,-0.050238560885190964,8.121216773986816
1746722725598252032,-0.08372166007757187,8.186980247497559
1746722725698141184,-0.0478820763528347,8.187925338745117
1746722725798138624,-0.035646699368953705,8.243416786193848
1746722725898118656,-0.09017432481050491,7.9964141845703125
1746722725998172416,-0.05504242703318596,7.876348972320557
1746722726098183936,-0.03237714618444443,8.178711891174316
1746722726198142464,-0.07226129621267319,8.207785606384277
1746722726298146560,-0.06796463578939438,7.793521881103516
1746722726398214656,-0.0370420441031456,7.877547264099121
1746722726498152192,-0.03235418349504471,8.263250350952148
1746722726599075584,-0.08348321914672852,7.665762901306152
1746722726698116608,-0.05301182344555855,8.744613647460938
1746722726798130432,-0.032372742891311646,7.763484954833984
1746722726898234624,-0.07478266954421997,7.59630012512207
1746722726998179840,-0.062378063797950745,8.8825101852417
1746722727098196736,-0.036133915185928345,7.935239315032959
1746722727198119936,-0.047653231769800186,8.074630737304688
1746722727298209024,-0.07954662293195724,7.816403388977051
1746722727398206464,-0.04495183005928993,8.057121276855469
1746722727498123264,-0.028854764997959137,8.4085693359375
1746722727598243840,-0.08042461425065994,8.188029289245605
1746722727698147584,-0.058696940541267395,8.035929679870605
1746722727798132736,-0.031035713851451874,7.859099388122559
1746722727898200064,-0.04990655556321144,8.376067161560059
1746722727998305792,-0.07795348763465881,7.838320732116699
1746722728098202624,-0.0410410612821579,8.302176475524902
1746722728198221056,-0.04987390339374542,7.809490203857422
1746722728298184448,-0.0807923972606659,7.947968006134033
1746722728398203904,-0.04406775161623955,8.376853942871094
1746722728498192896,-0.02831106446683407,8.144617080688477
1746722728598205184,-0.06536656618118286,7.928317546844482
1746722728698181120,-0.06835751980543137,7.981378555297852
1746722728798196992,-0.036935996264219284,8.012057304382324
1746722728898105088,-0.04451436549425125,8.48823356628418
1746722728998195968,-0.10486642271280289,7.598809242248535
1746722729098150144,-0.05300775542855263,8.39648723602295
1746722729198209536,-0.03386157006025314,7.797979831695557
1746722729298220800,-0.019734490662813187,8.065055847167969
1746722729398255616,-0.011039366014301777,8.273194313049316
1746722729498243072,-0.010054361075162888,7.950470447540283
1746722729598191872,-0.03132960572838783,8.382505416870117
1746722729698212352,-0.03388310968875885,7.820423126220703
1746722729798190080,-0.01596013642847538,8.329485893249512
1746722729898173696,-0.010626338422298431,8.055160522460938
1746722729998177024,-0.005772269330918789,7.818107604980469
1746722730098228224,-0.003927735611796379,8.151235580444336
1746722730198221824,-0.009825608693063259,8.353621482849121
1746722730298135552,-0.016264718025922775,7.647815227508545
1746722730398283776,-0.007728444412350655,8.335904121398926
1746722730498239488,-0.004912131931632757,7.889225482940674
1746722730598217472,-0.0029844020027667284,8.346049308776855
1746722730698176768,-0.0017017701175063848,7.684357166290283
1746722730798192128,-0.0032146554440259933,8.399151802062988
1746722730898343424,-0.007032930385321379,7.9474778175354
1746722730998143744,-0.0037676270585507154,8.07975959777832
1746722731098528768,-0.0014392331941053271,7.912867069244385
1746722731198283520,-0.0016763893654569983,8.393157958984375
1746722731298220544,-0.0006211548461578786,7.171237468719482
1746722731398259456,-0.0006575222942046821,9.098711967468262
1746722731498831872,-0.002894711447879672,7.933572769165039
1746722731598367232,-0.0014856879133731127,7.924933910369873
1746722731698232832,-0.0012174469884485006,8.284809112548828
1746722731798235392,-0.00042010683682747185,8.067696571350098
1746722731898306560,-0.0005965871387161314,7.3947272300720215
1746722731998294528,0.0002134956157533452,8.477099418640137
1746722732098185216,-0.0009465533075854182,8.4652681350708
1746722732198150400,-0.0006286045536398888,8.0369291305542
1746722732298173952,-0.0007257197867147624,7.753598213195801
1746722732398406912,0.00037474933196790516,8.327333450317383
1746722732498169088,-0.00046108930837363005,7.624086380004883
1746722732598113280,-0.0002553804370108992,8.0960054397583
1746722732698164736,-0.0009328360902145505,7.434266567230225
1746722732798284544,9.658942144596949e-05,6.886152744293213
1746722732898118912,-0.00035844912054017186,7.982929706573486
1746722732998126080,0.0008913307101465762,7.386532783508301
1746722733098233344,-0.0007629552274011075,6.917869567871094
1746722733198169344,-0.0001334378612227738,7.220281600952148
1746722733298145792,-9.194080485031009e-05,7.230118274688721
1746722733398137600,0.00017499621026217937,6.673614025115967
1746722733498191104,-0.0008084530127234757,6.6289567947387695
1746722733598118144,0.0002457694208715111,6.865496635437012
1746722733698278144,-0.001974353101104498,6.490601062774658
1746722733798222336,0.0010449979454278946,6.676973342895508
1746722733898145792,0.0017457919893786311,6.432348251342773
1746722733998165760,-0.0008955825469456613,6.4584269523620605
1746722734098144000,-0.0006502277683466673,5.907249450683594
1746722734198173952,-0.0004822940973099321,6.3598198890686035
1746722734298142208,0.0032149506732821465,6.17328405380249
1746722734398176000,-0.0013848623493686318,5.858004570007324
1746722734498132224,-0.002564717084169388,6.140742778778076
1746722734598181120,-0.000453784188721329,5.585797309875488
1746722734698211328,-0.0009052561945281923,5.932790279388428
1746722734798179328,-0.0020878338254988194,5.804292678833008
1746722734898151680,-0.0004548374272417277,5.53717565536499
1746722734998273536,0.0013739216374233365,5.213577747344971
1746722735098182912,0.0013796215644106269,5.455267429351807
1746722735198139904,0.0009974736021831632,5.583397388458252
1746722735298329600,0.0008476402726955712,5.146780490875244
1746722735398147840,4.256681859260425e-05,5.297183990478516
1746722735498173952,0.0007114685722626746,5.065512657165527
1746722735598132736,0.00035126114380545914,5.034663200378418
1746722735698182400,0.0004319360014051199,5.203989028930664
1746722735798218752,-0.00013799217413179576,4.969204902648926
1746722735898127872,-0.00015858214464969933,4.817498683929443
1746722735998158592,0.0005805762484669685,4.896258354187012
1746722736098159360,-0.0003569481777958572,4.885570049285889
1746722736198158336,-0.0001084660179913044,4.577935695648193
1746722736298161920,-0.00010495280002942309,4.522350311279297
1746722736398154752,0.000574050412978977,4.712904930114746
