t,x,y,z,yaw
1746722656798230016,-38.16575937223008,-77.5795955035386,0.0,-2.92327569390375
1746722656898302208,-38.86128456809977,-78.21620108199927,0.0,-2.955704633328059
1746722656998115328,-39.575839304187646,-78.82949049230062,0.0,-2.9881062136214442
1746722657098238720,-40.312103587586755,-79.4229180218431,0.0,-3.0198218162619592
1746722657198157824,-41.066693266744586,-79.99335798277384,0.0,-3.050272927007956
1746722657298198272,-41.84225948840498,-80.54244318355371,0.0,-3.0793908705046342
1746722657398132480,-42.62319926974944,-81.0677640175654,0.0,-3.1070575606633386
1746722657498151936,-43.41479241692372,-81.56922095322618,0.0,-3.1340557388577506
1746722657598157056,-44.22807845637739,-82.04585503558222,0.0,-3.161063227034095
1746722657698141696,-45.050143961151775,-82.49797567015561,0.0,-3.187694758969554
1746722657798197760,-45.87974668387569,-82.92592164255059,0.0,-3.2136413686312255
1746722657898170624,-46.721951629829036,-83.32786649974912,0.0,-3.2396301441633977
1746722657998194688,-47.573543362950176,-83.70432761829711,0.0,-3.2659731082751793
1746722658098142464,-48.44145910826331,-84.05426163722834,0.0,-3.2918709660939074
1746722658198207232,-49.320153641961454,-84.37918065668484,0.0,-3.3176861733343004
1746722658298269952,-50.20251803411012,-84.67858900760612,0.0,-3.3439694392811328
1746722658398235904,-51.09155761697836,-84.95188340525354,0.0,-3.3702161230006062
1746722658498125312,-51.98708939149881,-85.19939189965072,0.0,-3.396004584736874
1746722658598117120,-52.88588530374103,-85.42194344523821,0.0,-3.422106346784737
1746722658698232320,-53.78377405857516,-85.62027407614522,0.0,-3.448640318283122
1746722658798224640,-54.68308783509928,-85.79310203805956,0.0,-3.474705472885259
1746722658898119680,-55.59512729783985,-85.93638359467059,0.0,-3.5005353517015103
1746722658998117376,-56.51596973466128,-86.05186685284136,0.0,-3.526828171403617
1746722659098240512,-57.43418640085653,-86.14400610784332,0.0,-3.5532105241750007
1746722659198206720,-58.34488247184692,-86.2138688695616,0.0,-3.579051031850849
1746722659298210816,-59.256109080624654,-86.25775826236821,0.0,-3.605087734087034
1746722659398140928,-60.168289871412824,-86.27465954243051,0.0,-3.6315131942670953
1746722659498138880,-61.088140096120405,-86.26216307714597,0.0,-3.6575504391613456
1746722659598140160,-62.008484186946696,-86.22397510947043,0.0,-3.683186389313413
1746722659698280704,-62.91857723612327,-86.16566416035708,0.0,-3.7092431403123873
1746722659798169344,-63.8288365170279,-86.07854437533764,0.0,-3.7354650885381053
1746722659898193408,-64.74268453738824,-85.96331635177316,0.0,-3.761248605828033
1746722659998232576,-65.64707494672285,-85.82715250012062,0.0,-3.787218811884658
1746722660098244352,-66.54721381701009,-85.66523870635172,0.0,-3.81364394281497
1746722660198232576,-67.43753079039867,-85.48289509422534,0.0,-3.8397659864661624
1746722660298210560,-68.32122046758437,-85.27691732783924,0.0,-3.8655104104676954
1746722660398213888,-69.20061266898553,-85.0447588260458,0.0,-3.891611496482877
1746722660498264320,-70.07610830051468,-84.78561202748823,0.0,-3.9179490333769467
1746722660598185984,-70.93957075915489,-84.50741207146643,0.0,-3.943713109455468
1746722660698237696,-71.79491340546303,-84.20612209059541,0.0,-3.9694950807255602
1746722660798227200,-72.6437301703901,-83.87844134012138,0.0,-3.9956783265067295
1746722660898135808,-73.47904331625831,-83.53252006985817,0.0,-4.0215940212093155
1746722660998183680,-74.30356121723608,-83.16630125817932,0.0,-4.0471957839508095
1746722661098186240,-75.11756233539107,-82.77701982363341,0.0,-4.07300450740561
1746722661198262272,-75.9270262580049,-82.3575122255738,0.0,-4.098804326530615
1746722661298205696,-76.72314264298396,-81.91971418901275,0.0,-4.123884277023013
1746722661398123520,-77.50478799778118,-81.46442900409359,0.0,-4.148692726450517
1746722661498127616,-78.27285395956983,-80.99042672559537,0.0,-4.1737530194855825
1746722661598224128,-79.02827338260707,-80.49623604763364,0.0,-4.1985357903553275
1746722661698239232,-79.77289038479276,-79.97743367189172,0.0,-4.22290068132345
1746722661798213632,-80.50273212950441,-79.44027384302305,0.0,-4.247413913938258
1746722661898184192,-81.2152961298367,-78.88999251235269,0.0,-4.271837669425499
1746722661998204928,-81.91275104258428,-78.32326353204915,0.0,-4.295635076630639
1746722662098216704,-82.59572539515337,-77.73676240691833,0.0,-4.319320177645264
1746722662198205440,-83.2628508448451,-77.13266095676033,0.0,-4.343133982429148
1746722662298213376,-83.9138502173278,-76.51328881475847,0.0,-4.366457099651584
1746722662398127872,-84.54869998854173,-75.87678491723084,0.0,-4.389367795220959
1746722662498212096,-85.16696546655874,-75.22599650581063,0.0,-4.412450682326484
1746722662598143744,-85.76451040761555,-74.56986582924763,0.0,-4.435369074960934
1746722662698204928,-86.3453929474686,-73.89958814330718,0.0,-4.457700332185476
1746722662798231808,-86.91149531252205,-73.20372396680247,0.0,-4.479926519360063
1746722662898244096,-87.46105397303228,-72.48924081221621,0.0,-4.502293179320962
1746722662998575616,-87.99087041442591,-71.77786366489678,0.0,-4.524285941972587
1746722663098734080,-88.50115536190656,-71.05656923251702,0.0,-4.545771327300209
1746722663198177536,-88.99111483352208,-70.31881828052694,0.0,-4.567249942251095
1746722663298206208,-89.46590372606586,-69.56255718809031,0.0,-4.58885040623362
1746722663398202880,-89.92161758651493,-68.80181853867579,0.0,-4.610062848081948
1746722663498141696,-90.35729970329378,-68.03779401030725,0.0,-4.631392244992207
1746722663598242816,-90.77485409175522,-67.25904789414521,0.0,-4.652825933070673
1746722663698171136,-91.1734819431296,-66.46772740691601,0.0,-4.673670406093927
1746722663798148608,-91.55346629664068,-65.66793455951314,0.0,-4.694345511447663
1746722663898245632,-91.91444304394986,-64.86233772451462,0.0,-4.715277774985242
1746722663998178048,-92.25580038942653,-64.05064633508931,0.0,-4.7359379980234095
1746722664098137600,-92.57842833468304,-63.233087985103765,0.0,-4.756205527130207
1746722664198177792,-92.88193672111197,-62.411261524559464,0.0,-4.776657961273095
1746722664298207488,-93.16540585289027,-61.57506782133295,0.0,-4.797176641270708
1746722664398223360,-93.4300472193823,-60.73120090725837,0.0,-4.817215330470893
1746722664498279168,-93.67665328917427,-59.89314654614811,0.0,-4.837312227852931
1746722664598217984,-93.90261925893266,-59.04602630585631,0.0,-4.857600549989633
1746722664698214912,-94.11044577602247,-58.19695713753351,0.0,-4.877518599545034
1746722664798202112,-94.29889257926504,-57.342974182109614,0.0,-4.897119162728246
1746722664898150912,-94.46722097294607,-56.481184964100834,0.0,-4.91692207215378
1746722664998226688,-94.61829239325328,-55.623392834806275,0.0,-4.936747878159868
1746722665098205184,-94.7519902074796,-54.77064101226218,0.0,-4.95608652762266
1746722665198225920,-94.86812002011854,-53.92277435118611,0.0,-4.975647139051486
1746722665298183424,-94.9646234320614,-53.07439165694499,0.0,-4.995616903754226
1746722665398184704,-95.04360958700725,-52.22856542880812,0.0,-5.015282033648254
1746722665498264832,-95.10868524795309,-51.39588039783346,0.0,-5.034225594148637
1746722665598188288,-95.15918603786737,-50.57601766243576,0.0,-5.052188133413478
1746722665698211840,-95.19514607642279,-49.76578140863669,0.0,-5.069127083106904
1746722665798214656,-95.21683988170476,-48.96675646809028,0.0,-5.085027886770506
1746722665898220544,-95.22498122960712,-48.18122323276464,0.0,-5.1003808324998525
1746722665998190848,-95.2175537657875,-47.404630892971134,0.0,-5.115381293167622
1746722666098199808,-95.19469335134566,-46.63490488809214,0.0,-5.129694249541449
1746722666198222080,-95.16244347716949,-45.88511214147634,0.0,-5.143165684334978
1746722666298204160,-95.11932139272353,-45.15195118996614,0.0,-5.155723639010327
1746722666398203904,-95.06057838997911,-44.423822683720054,0.0,-5.167385900955166
1746722666498197504,-94.98951496488269,-43.706606607262266,0.0,-5.1781728855111995
1746722666598214656,-94.90918877337062,-43.00600688573497,0.0,-5.188290254196658
1746722666698351360,-94.81809998862201,-42.31818597510717,0.0,-5.197931919074143
1746722666798129920,-94.71622477514117,-41.644193270091094,0.0,-5.2069487566315935
1746722666898202112,-94.60308484160261,-40.97879543736654,0.0,-5.215333736497787
1746722666998227456,-94.48376256418572,-40.33193970835427,0.0,-5.223066610765804
1746722667098215168,-94.35471750065813,-39.6965014634956,0.0,-5.230140451515308
1746722667198211584,-94.21564239874937,-39.07033585219358,0.0,-5.236585467976781
1746722667298212864,-94.0699264047481,-38.45856629516548,0.0,-5.24244724194179
1746722667398209280,-93.91842684230113,-37.86186488901161,0.0,-5.247845297449185
1746722667498167296,-93.76016105916003,-37.27792496634911,0.0,-5.25286515747351
1746722667598208768,-93.59466552595664,-36.704417577328215,0.0,-5.257499924825351
1746722667698157824,-93.4253153144291,-36.14640691222531,0.0,-5.261703947837739
1746722667798243328,-93.25567009474747,-35.608294184075625,0.0,-5.265514937819992
1746722667898168320,-93.09250766343771,-35.101311769083146,0.0,-5.268942770897837
1746722667998254336,-92.93925006023856,-34.62989048654362,0.0,-5.271985953193315
1746722668098239488,-92.79806532989778,-34.197950608700474,0.0,-5.274654604465392
1746722668198217984,-92.6695492579776,-33.806140400192426,0.0,-5.276966191278843
1746722668298197760,-92.55347048820308,-33.45398908513175,0.0,-5.278940940021779
1746722668398212608,-92.452621407377,-33.14582039056133,0.0,-5.280593489777543
1746722668498237952,-92.36610892569239,-32.88052249844633,0.0,-5.281933210311029
1746722668598123520,-92.30181310503434,-32.67110447065676,0.0,-5.283051533941043
1746722668698138368,-92.26553123483293,-32.529164783762575,0.0,-5.28390838197938
1746722668798226176,-92.24617387649958,-32.44116587556784,0.0,-5.2844050428662435
1746722668898297088,-92.23232240638835,-32.38907064787605,0.0,-5.284608220548417
1746722668998242816,-92.2202753668159,-32.359809472370415,0.0,-5.284650185887972
1746722669098236928,-92.2108014846489,-32.34341000904613,0.0,-5.28464520136251
1746722669198257664,-92.20422708642752,-32.333971720510476,0.0,-5.284420728614652
1746722669298406400,-92.19991448552054,-32.32849121640565,0.0,-5.282365175124863
1746722669398284032,-92.19711642261761,-32.32525644486588,0.0,-5.2801120302528295
1746722669498195200,-92.19530541132477,-32.323359988828784,0.0,-5.278598375222258
1746722669598295808,-92.19408133993214,-32.322283704165336,0.0,-5.277503145010396
1746722669698146816,-92.19321329757122,-32.32171197219585,0.0,-5.27668985847124
1746722669798171648,-92.19255707527678,-32.321445552989196,0.0,-5.275999705782497
1746722669898203904,-92.19203002253337,-32.32136579251031,0.0,-5.275394742059657
1746722669998176000,-92.1915815179982,-32.32139955099722,0.0,-5.274848603639117
1746722670098223360,-92.19118005138692,-32.32150222435919,0.0,-5.27432385030113
1746722670198198528,-92.19080489680205,-32.321645452068914,0.0,-5.273787556607217
1746722670298177280,-92.19044606606514,-32.32181465977078,0.0,-5.273251243729171
1746722670398146304,-92.19009712991611,-32.32199954713101,0.0,-5.272714982008812
1746722670498200576,-92.18975383779473,-32.322194060290066,0.0,-5.272178263706106
1746722670598136320,-92.18941450606867,-32.32239401182556,0.0,-5.271642182316588
1746722670698257408,-92.18907665794964,-32.32259771248412,0.0,-5.27110510463114
1746722670798148352,-92.18874071376231,-32.32280274663517,0.0,-5.270569262403804
1746722670898175744,-92.18840496679952,-32.323009112809686,0.0,-5.270032687342618
1746722670998205184,-92.18806965946234,-32.323216196216315,0.0,-5.269496103328837
1746722671098273536,-92.18773444627723,-32.32342372384404,0.0,-5.268959308289603
1746722671198179840,-92.18739986983474,-32.3236310639585,0.0,-5.26842338420997
1746722671298191616,-92.18706495216945,-32.323838643342704,0.0,-5.267886893558966
1746722671398168320,-92.18673011643784,-32.324046091104755,0.0,-5.2673505921914
1746722671498194176,-92.18639504963757,-32.32425353515997,0.0,-5.26681402608281
1746722671598115328,-92.18606024991814,-32.32446062724861,0.0,-5.266278021429821
1746722671698243584,-92.18572466224174,-32.324667995363484,0.0,-5.265740906655051
1746722671798207232,-92.18538952501012,-32.32487485940167,0.0,-5.26520467435036
1746722671898224128,-92.18505410470758,-32.32508166356825,0.0,-5.264668156841571
1746722671998223360,-92.18471863642213,-32.32528825737675,0.0,-5.2641317339745015
1746722672098203648,-92.18438312283845,-32.325494636019926,0.0,-5.263595412143861
1746722672198206976,-92.18404742314068,-32.325700884107526,0.0,-5.263058967534774
1746722672298209024,-92.18371161768432,-32.32590695098166,0.0,-5.262522529320398
1746722672398193920,-92.18337575910833,-32.326112803674086,0.0,-5.261986181910914
1746722672498230528,-92.18303961740446,-32.32631858258717,0.0,-5.261449558249927
1746722672598169088,-92.18270369493486,-32.326523980088005,0.0,-5.260913460234161
1746722672698122240,-92.18236761440512,-32.32672922701754,0.0,-5.260377285481868
1746722672798251008,-92.18203083283314,-32.32693465417444,0.0,-5.259840168149212
1746722672898208512,-92.18169451627001,-32.327139550222824,0.0,-5.2593039678180755
1746722672998309376,-92.18135760837083,-32.32734455879269,0.0,-5.258767000121652
1746722673098189824,-92.18102133227217,-32.32754893586943,0.0,-5.25823121416777
1746722673198218752,-92.18068444720268,-32.327753435804944,0.0,-5.257694632711874
1746722673298192640,-92.18034763722866,-32.32795764299469,0.0,-5.257158345412671
1746722673398251776,-92.18001043009725,-32.32816184364649,0.0,-5.25662160025218
1746722673498209792,-92.17967345506158,-32.328365656763225,0.0,-5.256085398642101
1746722673598207232,-92.17933623730345,-32.32856936975686,0.0,-5.255548984727626
1746722673698258688,-92.17899872772122,-32.328773011941514,0.0,-5.2550122804932835
1746722673798205952,-92.17866146133375,-32.32897626069,0.0,-5.254476136435601
1746722673898260480,-92.17832372461524,-32.32917954598827,0.0,-5.253939418132895
1746722673998235136,-92.17798614776873,-32.329382488412506,0.0,-5.253403126996866
1746722674098254336,-92.17764831151752,-32.32958534015049,0.0,-5.252866596698656
1746722674198156800,-92.17731076046539,-32.329787774464194,0.0,-5.252330691803155
1746722674298161152,-92.17697275683258,-32.32999023386555,0.0,-5.251794240799358
1746722674398260480,-92.17663432376493,-32.33019270376363,0.0,-5.251257280776587
1746722674498129664,-92.17629656108224,-32.3303945266839,0.0,-5.250721556211928
1746722674598153728,-92.1759581651438,-32.33059648186652,0.0,-5.250184999055932
1746722674698168320,-92.17561969317319,-32.33079823622202,0.0,-5.249648493057623
1746722674798172928,-92.17528114772057,-32.330999788303366,0.0,-5.2491120420538255
1746722674898244096,-92.17494226809218,-32.3312012931053,0.0,-5.248575232946227
1746722674998249216,-92.17460350409348,-32.33140248316161,0.0,-5.248038778105604
1746722675098238720,-92.1742646855435,-32.33160345984341,0.0,-5.247502407675162
1746722675198172928,-92.17392594676461,-32.33180414373663,0.0,-5.246966333959297
1746722675298246912,-92.17358662584378,-32.33200492667609,0.0,-5.246429509504393
1746722675398225408,-92.17324752151156,-32.33220533587368,0.0,-5.24589319790529
1746722675498175488,-92.17290840602283,-32.33240550638232,0.0,-5.245357038500302
1746722675598227200,-92.17256883768756,-32.33260569864913,0.0,-5.244820332987018
1746722675698108672,-92.17222974079073,-32.33280536801517,0.0,-5.244284541917368
1746722675798216192,-92.1718897692588,-32.33300530688031,0.0,-5.243747538410564
1746722675898199552,-92.17155011164368,-32.33320481587629,0.0,-5.2432111999536755
1746722675998242560,-92.17121014449222,-32.33340426144549,0.0,-5.242674541761251
1746722676098258176,-92.17087016357213,-32.333603469954106,0.0,-5.2421380306471725
1746722676198246144,-92.17053016988001,-32.333802441020595,0.0,-5.241601667890383
1746722676299971584,-92.17018415910904,-32.334004682168526,0.0,-5.241055985482183
1746722676398125312,-92.16985019198272,-32.33419964374907,0.0,-5.2405294616273155
1746722676498169344,-92.16950968794717,-32.33439817879092,0.0,-5.239992798319122
1746722676598144768,-92.16916931122648,-32.33459639499307,0.0,-5.239456503346267
1746722676698183680,-92.16882861142129,-32.33479455466109,0.0,-5.238919866895858
1746722676798258688,-92.16848768347224,-32.334992602210356,0.0,-5.238383038604129
1746722676898195200,-92.16814711975469,-32.33519019390072,0.0,-5.2378469508199
1746722676998178304,-92.16780629246473,-32.335387694314214,0.0,-5.237310614920896
1746722677100527104,-92.1674572907516,-32.33558967867537,0.0,-5.236761588078987
1746722677198133248,-92.16712435776503,-32.335782124991596,0.0,-5.236238001954226
1746722677298145792,-92.16678311225984,-32.33597913498549,0.0,-5.235701507466396
1746722677398149632,-92.16644179040824,-32.336175944990906,0.0,-5.235165059020483
1746722677498224896,-92.16610012041961,-32.3363727114967,0.0,-5.234628229449811
1746722677598206720,-92.16575866245495,-32.33656911198845,0.0,-5.234091898666575
1746722677698230784,-92.16541695583027,-32.33676541162996,0.0,-5.233555342789522
1746722677798158080,-92.16507547395258,-32.33696133866344,0.0,-5.233019304884038
1746722677898180352,-92.1647335634957,-32.33715726794522,0.0,-5.232482759238522
1746722677998186752,-92.16439160096233,-32.337352983434016,0.0,-5.231946296724245
1746722678098220032,-92.16404944294992,-32.33754856716338,0.0,-5.23140969224739
1746722678198238720,-92.16370722817221,-32.33774393979673,0.0,-5.2308731632281225
1746722678298121984,-92.16336537299476,-32.33793886417472,0.0,-5.230337361926935
1746722678398310144,-92.16302237010166,-32.33813419914545,0.0,-5.229799926137686
1746722678498181120,-92.16268034838538,-32.33832873238202,0.0,-5.229264191341491
1746722678598197504,-92.16233772420904,-32.33852336524294,0.0,-5.228727676390586
1746722678698271744,-92.16199479709859,-32.33871792683658,0.0,-5.22819085065674
1746722678798233600,-92.1616521513895,-32.33891208583599,0.0,-5.227654628583587
1746722678898813184,-92.16130728235524,-32.33910725969028,0.0,-5.227115091492394
1746722678998142208,-92.1609665985882,-32.33929982384923,0.0,-5.226582263731693
1746722679098304768,-92.16062295215109,-32.339493820050116,0.0,-5.226044964789254
1746722679198263808,-92.16027989959014,-32.33968723825222,0.0,-5.225508756784464
1746722679298301184,-92.15993647486324,-32.339880623580406,0.0,-5.224972129286651
1746722679398214144,-92.15959337385137,-32.340073584346534,0.0,-5.224436169396637
1746722679498262016,-92.1592497050399,-32.340266621901364,0.0,-5.223899484346427
1746722679598131200,-92.15890654800678,-32.3404591300092,0.0,-5.223363759781768
1746722679698115584,-92.15856289120887,-32.34065167636826,0.0,-5.222827416209111
1746722679798173440,-92.1582188786791,-32.340844179592835,0.0,-5.222290678722273
1746722679898161408,-92.15787500315996,-32.341036363940084,0.0,-5.221754315965484
1746722679998276096,-92.15753058819408,-32.341228607259886,0.0,-5.221217272811473
1746722680098215680,-92.15718667397871,-32.34142032911826,0.0,-5.220681170958882
1746722680198331136,-92.15684205044377,-32.34161220409038,0.0,-5.220144123968045
1746722680298203136,-92.15649816304196,-32.34180342764081,0.0,-5.21960838405608
1746722680398251008,-92.15615356711656,-32.34199480333739,0.0,-5.219071700284813
1746722680498152704,-92.15036124691908,-32.342648096295164,0.0,-5.216803575995277
1746722680598201600,-92.14681375979328,-32.32854699648871,0.0,-5.21878279216969
1746722680698304768,-92.12989581055847,-32.2928658051291,0.0,-5.217137721438873
1746722680798206976,-92.09313946636101,-32.22540091223574,0.0,-5.216711722344988
1746722680898212352,-92.03280407162146,-32.11540508045879,0.0,-5.216434593155003
1746722680998209536,-91.94818047062418,-31.96138184115114,0.0,-5.216189662652898
1746722681098127360,-91.83818943346154,-31.761461283259987,0.0,-5.216024426111957
1746722681198230016,-91.69987633375895,-31.510212283263115,0.0,-5.215907225554491
1746722681298303488,-91.53641384066827,-31.213365145573036,0.0,-5.215828298273348
1746722681398203392,-91.3452976432137,-30.866347579411297,0.0,-5.21577806901442
1746722681498165760,-91.13239592808179,-30.479781685866683,0.0,-5.215740813824039
1746722681598190336,-90.90887451083698,-30.073933677539976,0.0,-5.215712970454626
1746722681698217472,-90.6838113723692,-29.66530205695684,0.0,-5.215700928315519
1746722681798266368,-90.46447773875632,-29.26707646534576,0.0,-5.215695915424977
1746722681898195712,-90.2458937364028,-28.87018693735512,0.0,-5.215684743777789
1746722681998202368,-90.0281274792923,-28.4747627365095,0.0,-5.2156701086644714
1746722682098209536,-89.81419457189446,-28.08629596266198,0.0,-5.215659807025333
1746722682198124800,-89.60187697982258,-27.700789689233407,0.0,-5.215669321113356
1746722682298375680,-89.39158494910225,-27.319017010772388,0.0,-5.215710445899836
1746722682398197504,-89.18288983456284,-26.940202388093347,0.0,-5.215781310725597
1746722682498263296,-88.96884742634532,-26.551696401633816,0.0,-5.2158575363461175
1746722682598199296,-88.74237735465108,-26.140629649846066,0.0,-5.215927903930346
1746722682698300160,-88.50086698349291,-25.702265464382506,0.0,-5.215992059658021
1746722682798276608,-88.2431770061365,-25.234533290233873,0.0,-5.216044831949743
1746722682898263552,-87.96640509657968,-24.732176921436846,0.0,-5.216089525161554
1746722682998248192,-87.66741632331461,-24.18951782391133,0.0,-5.21612883395784
1746722683098305280,-87.34071890559734,-23.596608646019952,0.0,-5.216169269387409
1746722683198225664,-86.98901517024726,-22.958369313538963,0.0,-5.216216714738165
1746722683298201600,-86.61501313311913,-22.279724732608816,0.0,-5.216274224904823
1746722683398205184,-86.2285348762553,-21.578480602366238,0.0,-5.216333430185076
1746722683498190592,-85.84100154587804,-20.875350272178082,0.0,-5.216391522685026
1746722683598205696,-85.45536603298078,-20.175690716448795,0.0,-5.216447951812172
1746722683698216448,-85.07286858916153,-19.481745382445585,0.0,-5.2164986702596465
1746722683798184704,-84.68633382584397,-18.780516453325486,0.0,-5.216547157131947
1746722683898193152,-84.2932283195426,-18.067413941898856,0.0,-5.216593961309773
1746722683998354944,-83.90161533350212,-17.357058302659603,0.0,-5.2166415608292755
1746722684098235136,-83.51650255997737,-16.658528896800316,0.0,-5.216689405425836
1746722684198281216,-83.13161722956173,-15.96045315146401,0.0,-5.216735316249275
1746722684298249472,-82.74436172039893,-15.258129371980166,0.0,-5.216780032940369
1746722684398219776,-82.35511012275144,-14.552240726161841,0.0,-5.216825978048575
1746722684498233600,-81.96584542792975,-13.846377787364776,0.0,-5.216871756664525
1746722684599247360,-81.57342559401893,-13.13484208307446,0.0,-5.216916816057444
1746722684698148096,-81.18381157148505,-12.428457890374837,0.0,-5.216960688138247
1746722684798288128,-80.78852969220293,-11.71184361454537,0.0,-5.217001015646642
1746722684898192384,-80.39938965992322,-11.006400039753476,0.0,-5.217038234055252
1746722684998330880,-80.01226759402763,-10.304656876622913,0.0,-5.217072606418818
1746722685098202624,-79.62462377140635,-9.602019366432268,0.0,-5.217103148804159
1746722685198277120,-79.23480885767586,-8.895500794247146,0.0,-5.217132118579567
1746722685298207744,-78.84432345444532,-8.187818335664451,0.0,-5.217158274151584
1746722685398163968,-78.4491643577474,-7.47172594929828,0.0,-5.217182752013421
1746722685498236928,-78.05620945360546,-6.7596711177189,0.0,-5.21720622736994
1746722685598112256,-77.66506104146545,-6.0509330929466625,0.0,-5.21722662304239
1746722685698211072,-77.27278934076355,-5.340208118137508,0.0,-5.217245871065812
1746722685798464768,-76.88246225693865,-4.633048257954538,0.0,-5.2172640158214705
1746722685898177024,-76.49670332556924,-3.9342054848001955,0.0,-5.217280998611451
1746722685998175232,-76.10761849589838,-3.2293885241223204,0.0,-5.217297147360972
1746722686098294272,-75.71410389130041,-2.516597269313253,0.0,-5.217311049976126
1746722686198261504,-75.31972880374595,-1.8022922459880344,0.0,-5.217323551167614
1746722686298217728,-74.92768748570046,-1.0922526766755118,0.0,-5.217336024068372
1746722686398128640,-74.53726289519554,-0.385180547251296,0.0,-5.217348357766606
1746722686498297856,-74.1483926380532,0.3190434264904427,0.0,-5.217359107016591
1746722686598204160,-73.76200242468018,1.0187426676331284,0.0,-5.217367725175833
1746722686698265856,-73.37144220812831,1.7259487341366588,0.0,-5.217375936341203
1746722686798167296,-72.97818648444562,2.437992508461509,0.0,-5.217384299316163
1746722686898113792,-72.58488854683064,3.1500791931776586,0.0,-5.217391722083508
1746722686998254336,-72.19426432224675,3.8572965449336074,0.0,-5.217398847772713
1746722687098135040,-71.80749012313112,4.557515423101406,0.0,-5.2174053935741
1746722687198140928,-71.41779926862624,5.262980032324156,0.0,-5.217411090913653
1746722687298152192,-71.02592349314769,5.9723663903837165,0.0,-5.217416515856334
1746722687398166016,-70.63389832141942,6.6819947133187085,0.0,-5.217421156620518
1746722687498320128,-70.24506978638614,7.385815644453773,0.0,-5.217424467425025
1746722687598237952,-69.85915648568871,8.084335615232343,0.0,-5.217427268455277
1746722687698154496,-69.4702440757272,8.788253639599365,0.0,-5.217430212535817
1746722687798161152,-69.07887753981909,9.496585184797343,0.0,-5.217433535202626
1746722687898251008,-68.68471713366816,10.209944903895755,0.0,-5.217437653845865
1746722687998237184,-68.28940729776505,10.925362323839241,0.0,-5.21744068781013
1746722688098157824,-67.90102725505277,11.628222931524034,0.0,-5.2174439813535765
1746722688198235648,-67.51547556160482,12.325945828437668,0.0,-5.2174477696677135
1746722688298218752,-67.12711061041715,13.028738144816748,0.0,-5.217450402746825
1746722688398228480,-66.73329320833483,13.741372592624382,0.0,-5.217453013083502
1746722688498250496,-66.33882430538837,14.455168229431608,0.0,-5.2174548845567275
1746722688598139392,-65.9473235091694,15.163582186900598,0.0,-5.217454248939108
1746722688698189824,-65.55426958354175,15.874792186917954,0.0,-5.217451959765885
1746722688798202112,-65.1620693275366,16.584442399209173,0.0,-5.217449672255885
1746722688898123264,-64.7727577908184,17.288865443655247,0.0,-5.2174410304026315
1746722688998236672,-64.38072295402097,17.998212676576294,0.0,-5.217426936298397
1746722689098201600,-63.98687637086544,18.710829236196137,0.0,-5.217411164892712
1746722689198231552,-63.598553638560986,19.413449675206465,0.0,-5.217393254812593
1746722689298252032,-63.213181301639914,20.110723489622643,0.0,-5.217376940437041
1746722689398130432,-62.82487540545058,20.813294729562983,0.0,-5.217362775556409
1746722689498136832,-62.435282377397584,21.518188381279195,0.0,-5.21734992740904
1746722689598242048,-62.044149257376574,22.225859895305547,0.0,-5.21734018535169
1746722689698209280,-61.652547065892755,22.934370059083406,0.0,-5.217334691033852
1746722689798214400,-61.26060434749433,23.643495170896024,0.0,-5.217329192171294
1746722689898202368,-60.86867011842406,24.352599855407586,0.0,-5.21732597531806
1746722689998108672,-60.476762550083514,25.06165295635767,0.0,-5.2173242213722375
1746722690098248704,-60.08386379600703,25.772504809298617,0.0,-5.217319566150099
1746722690198193408,-59.69333823984742,26.479058351245715,0.0,-5.217317416671336
1746722690298250496,-59.30489826054683,27.181835816277637,0.0,-5.217316809108666
1746722690398296064,-58.91482926013225,27.887562162917746,0.0,-5.2173155574270975
1746722690498161664,-58.52120757308026,28.59971492219483,0.0,-5.217315151748618
1746722690598199296,-58.12978389192521,29.307892348095216,0.0,-5.217314218293512
1746722690698122752,-57.737629350059,30.017395702679007,0.0,-5.217311709005974
1746722690798287104,-57.34795621008132,30.722407634029544,0.0,-5.2173105197336636
1746722690898138368,-56.958778715092286,31.426520567706124,0.0,-5.217310844230186
1746722690998229248,-56.56540982387619,32.13821755073174,0.0,-5.217311106722132
1746722691098217984,-56.17452895174269,32.84541386435855,0.0,-5.217311232149167
1746722691198188032,-55.78353201625535,33.55282039628412,0.0,-5.217311509608374
1746722691298160128,-55.39056607233548,34.26379041390782,0.0,-5.217311485085577
1746722691398201856,-54.99807950875171,34.97370125237651,0.0,-5.217408925021461
1746722691498235392,-54.60776914478199,35.67886769811735,0.0,-5.217907955973028
1746722691598232320,-54.21471258462724,36.38808389565012,0.0,-5.218825695487632
1746722691698215424,-53.821124770316175,37.097756466667725,0.0,-5.219912141459506
1746722691798192896,-53.4298498242754,37.802883020513974,0.0,-5.22105742829903
1746722691898106112,-53.038544123269,38.50770579794824,0.0,-5.222200872760758
1746722691998297600,-52.64582597481483,39.21468164062448,0.0,-5.223322917143524
1746722692098131200,-52.25453545410166,39.91741879572053,0.0,-5.225035650524221
1746722692198187008,-51.86690587025982,40.610855102011655,0.0,-5.227859813547323
1746722692298120960,-51.47435027143512,41.31068756541808,0.0,-5.231345432081387
1746722692398148352,-51.073771047615764,42.02306451928621,0.0,-5.235029490503284
1746722692498329344,-50.675509775261126,42.73003040998902,0.0,-5.238712114126225
